datetime_utc,Solar_MW,WindOnshore_MW,TotalRES_MW,irradiance_Wm2,windspeed_ms,temperature_C,datetime_athens,hour_of_day,month,day_of_week,is_weekend
2024-04-24 00:00:00+00:00,0.0,1482.0,1482.0,0.0,0.86,17.8,2024-04-24 03:00:00+03:00,0,4,2,0
2024-04-24 01:00:00+00:00,0.0,1328.0,1328.0,0.0,0.64,17.4,2024-04-24 04:00:00+03:00,1,4,2,0
2024-04-24 02:00:00+00:00,0.0,1202.0,1202.0,0.0,0.71,16.5,2024-04-24 05:00:00+03:00,2,4,2,0
2024-04-24 03:00:00+00:00,6.0,1118.0,1124.0,0.0,1.4,14.2,2024-04-24 06:00:00+03:00,3,4,2,0
2024-04-24 04:00:00+00:00,303.0,1019.0,1322.0,3.0,1.3,14.3,2024-04-24 07:00:00+03:00,4,4,2,0
2024-04-24 05:00:00+00:00,1245.0,905.0,2150.0,66.0,0.72,15.8,2024-04-24 08:00:00+03:00,5,4,2,0
2024-04-24 06:00:00+00:00,2373.0,661.0,3034.0,231.0,1.28,18.1,2024-04-24 09:00:00+03:00,6,4,2,0
2024-04-24 07:00:00+00:00,3429.0,457.0,3886.0,422.0,2.15,20.0,2024-04-24 10:00:00+03:00,7,4,2,0
2024-04-24 08:00:00+00:00,4128.0,491.0,4619.0,561.0,2.82,21.7,2024-04-24 11:00:00+03:00,8,4,2,0
2024-04-24 09:00:00+00:00,4549.0,628.0,5177.0,695.0,3.91,23.1,2024-04-24 12:00:00+03:00,9,4,2,0
2024-04-24 10:00:00+00:00,4722.0,641.0,5363.0,718.0,5.03,23.7,2024-04-24 13:00:00+03:00,10,4,2,0
2024-04-24 11:00:00+00:00,4583.0,766.0,5349.0,856.0,5.19,24.2,2024-04-24 14:00:00+03:00,11,4,2,0
2024-04-24 12:00:00+00:00,4158.0,819.0,4977.0,880.0,5.34,24.7,2024-04-24 15:00:00+03:00,12,4,2,0
2024-04-24 13:00:00+00:00,3397.0,836.0,4233.0,767.0,4.81,24.4,2024-04-24 16:00:00+03:00,13,4,2,0
2024-04-24 14:00:00+00:00,2463.0,783.0,3246.0,638.0,4.03,23.8,2024-04-24 17:00:00+03:00,14,4,2,0
2024-04-24 15:00:00+00:00,1310.0,637.0,1947.0,433.0,4.14,23.0,2024-04-24 18:00:00+03:00,15,4,2,0
2024-04-24 16:00:00+00:00,293.0,634.0,927.0,241.0,4.42,21.5,2024-04-24 19:00:00+03:00,16,4,2,0
2024-04-24 17:00:00+00:00,6.0,645.0,651.0,66.0,2.56,19.4,2024-04-24 20:00:00+03:00,17,4,2,0
2024-04-24 18:00:00+00:00,0.0,684.0,684.0,0.0,1.5,18.4,2024-04-24 21:00:00+03:00,18,4,2,0
2024-04-24 19:00:00+00:00,0.0,723.0,723.0,0.0,1.75,17.8,2024-04-24 22:00:00+03:00,19,4,2,0
2024-04-24 20:00:00+00:00,0.0,865.0,865.0,0.0,1.8,17.3,2024-04-24 23:00:00+03:00,20,4,2,0
2024-04-24 21:00:00+00:00,0.0,868.0,868.0,0.0,1.17,16.7,2024-04-25 00:00:00+03:00,21,4,2,0
2024-04-24 22:00:00+00:00,0.0,942.0,942.0,0.0,1.08,16.5,2024-04-25 01:00:00+03:00,22,4,2,0
2024-04-24 23:00:00+00:00,0.0,922.0,922.0,0.0,1.0,16.5,2024-04-25 02:00:00+03:00,23,4,2,0
2024-04-25 00:00:00+00:00,0.0,778.0,778.0,0.0,1.13,15.6,2024-04-25 03:00:00+03:00,0,4,3,0
2024-04-25 01:00:00+00:00,0.0,647.0,647.0,0.0,1.36,16.0,2024-04-25 04:00:00+03:00,1,4,3,0
2024-04-25 02:00:00+00:00,0.0,672.0,672.0,0.0,0.73,15.8,2024-04-25 05:00:00+03:00,2,4,3,0
2024-04-25 03:00:00+00:00,3.0,750.0,753.0,0.0,0.41,16.0,2024-04-25 06:00:00+03:00,3,4,3,0
2024-04-25 04:00:00+00:00,204.0,809.0,1013.0,4.0,0.42,15.7,2024-04-25 07:00:00+03:00,4,4,3,0
2024-04-25 05:00:00+00:00,594.0,887.0,1481.0,89.0,0.73,15.8,2024-04-25 08:00:00+03:00,5,4,3,0
2024-04-25 06:00:00+00:00,1070.0,1071.0,2141.0,286.0,0.2,17.0,2024-04-25 09:00:00+03:00,6,4,3,0
2024-04-25 07:00:00+00:00,1515.0,1255.0,2770.0,485.0,0.42,18.4,2024-04-25 10:00:00+03:00,7,4,3,0
2024-04-25 08:00:00+00:00,2267.0,1368.0,3635.0,657.0,1.71,19.8,2024-04-25 11:00:00+03:00,8,4,3,0
2024-04-25 09:00:00+00:00,3046.0,1519.0,4565.0,803.0,2.64,20.5,2024-04-25 12:00:00+03:00,9,4,3,0
2024-04-25 10:00:00+00:00,3274.0,1619.0,4893.0,820.0,3.54,21.1,2024-04-25 13:00:00+03:00,10,4,3,0
2024-04-25 11:00:00+00:00,3351.0,1777.0,5128.0,892.0,4.98,22.0,2024-04-25 14:00:00+03:00,11,4,3,0
2024-04-25 12:00:00+00:00,3329.0,2023.0,5352.0,860.0,5.61,22.1,2024-04-25 15:00:00+03:00,12,4,3,0
2024-04-25 13:00:00+00:00,2837.0,1974.0,4811.0,769.0,5.83,22.5,2024-04-25 16:00:00+03:00,13,4,3,0
2024-04-25 14:00:00+00:00,2174.0,1813.0,3987.0,617.0,6.58,21.4,2024-04-25 17:00:00+03:00,14,4,3,0
2024-04-25 15:00:00+00:00,1282.0,1729.0,3011.0,415.0,6.45,20.8,2024-04-25 18:00:00+03:00,15,4,3,0
2024-04-25 16:00:00+00:00,312.0,1624.0,1936.0,246.0,5.41,19.4,2024-04-25 19:00:00+03:00,16,4,3,0
2024-04-25 17:00:00+00:00,8.0,1473.0,1481.0,69.0,5.02,17.6,2024-04-25 20:00:00+03:00,17,4,3,0
2024-04-25 18:00:00+00:00,0.0,1358.0,1358.0,0.0,4.29,16.3,2024-04-25 21:00:00+03:00,18,4,3,0
2024-04-25 19:00:00+00:00,0.0,1206.0,1206.0,0.0,3.33,15.2,2024-04-25 22:00:00+03:00,19,4,3,0
2024-04-25 20:00:00+00:00,0.0,1155.0,1155.0,0.0,2.11,14.6,2024-04-25 23:00:00+03:00,20,4,3,0
2024-04-25 21:00:00+00:00,0.0,1099.0,1099.0,0.0,1.61,13.8,2024-04-26 00:00:00+03:00,21,4,3,0
2024-04-25 22:00:00+00:00,0.0,1010.0,1010.0,0.0,1.61,13.1,2024-04-26 01:00:00+03:00,22,4,3,0
2024-04-25 23:00:00+00:00,0.0,949.0,949.0,0.0,1.51,12.3,2024-04-26 02:00:00+03:00,23,4,3,0
2024-04-26 00:00:00+00:00,0.0,839.0,839.0,0.0,1.43,11.8,2024-04-26 03:00:00+03:00,0,4,4,0
2024-04-26 01:00:00+00:00,0.0,723.0,723.0,0.0,1.04,13.4,2024-04-26 04:00:00+03:00,1,4,4,0
2024-04-26 02:00:00+00:00,0.0,690.0,690.0,0.0,0.61,13.2,2024-04-26 05:00:00+03:00,2,4,4,0
2024-04-26 03:00:00+00:00,13.0,586.0,599.0,0.0,1.08,11.9,2024-04-26 06:00:00+03:00,3,4,4,0
2024-04-26 04:00:00+00:00,414.0,494.0,908.0,5.0,1.44,11.4,2024-04-26 07:00:00+03:00,4,4,4,0
2024-04-26 05:00:00+00:00,1685.0,342.0,2027.0,106.0,0.85,13.4,2024-04-26 08:00:00+03:00,5,4,4,0
2024-04-26 06:00:00+00:00,3096.0,229.0,3325.0,297.0,0.41,16.4,2024-04-26 09:00:00+03:00,6,4,4,0
2024-04-26 07:00:00+00:00,4132.0,179.0,4311.0,499.0,1.84,18.1,2024-04-26 10:00:00+03:00,7,4,4,0
2024-04-26 08:00:00+00:00,4798.0,139.0,4937.0,679.0,2.82,19.6,2024-04-26 11:00:00+03:00,8,4,4,0
2024-04-26 09:00:00+00:00,5154.0,161.0,5315.0,813.0,4.18,20.9,2024-04-26 12:00:00+03:00,9,4,4,0
2024-04-26 10:00:00+00:00,5190.0,203.0,5393.0,876.0,5.46,21.0,2024-04-26 13:00:00+03:00,10,4,4,0
2024-04-26 11:00:00+00:00,4919.0,245.0,5164.0,791.0,4.86,20.6,2024-04-26 14:00:00+03:00,11,4,4,0
2024-04-26 12:00:00+00:00,4414.0,245.0,4659.0,742.0,4.12,20.8,2024-04-26 15:00:00+03:00,12,4,4,0
2024-04-26 13:00:00+00:00,3676.0,278.0,3954.0,661.0,3.38,20.0,2024-04-26 16:00:00+03:00,13,4,4,0
2024-04-26 14:00:00+00:00,2567.0,268.0,2835.0,610.0,2.95,20.5,2024-04-26 17:00:00+03:00,14,4,4,0
2024-04-26 15:00:00+00:00,1320.0,218.0,1538.0,431.0,3.05,20.2,2024-04-26 18:00:00+03:00,15,4,4,0
2024-04-26 16:00:00+00:00,290.0,145.0,435.0,247.0,3.0,18.5,2024-04-26 19:00:00+03:00,16,4,4,0
2024-04-26 17:00:00+00:00,6.0,137.0,143.0,70.0,1.12,17.2,2024-04-26 20:00:00+03:00,17,4,4,0
2024-04-26 18:00:00+00:00,0.0,126.0,126.0,1.0,0.58,16.6,2024-04-26 21:00:00+03:00,18,4,4,0
2024-04-26 19:00:00+00:00,0.0,125.0,125.0,0.0,0.95,16.4,2024-04-26 22:00:00+03:00,19,4,4,0
2024-04-26 20:00:00+00:00,0.0,117.0,117.0,0.0,1.27,15.6,2024-04-26 23:00:00+03:00,20,4,4,0
2024-04-26 21:00:00+00:00,0.0,138.0,138.0,0.0,0.92,15.4,2024-04-27 00:00:00+03:00,21,4,4,0
2024-04-26 22:00:00+00:00,0.0,148.0,148.0,0.0,1.61,14.4,2024-04-27 01:00:00+03:00,22,4,4,0
2024-04-26 23:00:00+00:00,0.0,129.0,129.0,0.0,2.33,14.1,2024-04-27 02:00:00+03:00,23,4,4,0
2024-04-27 00:00:00+00:00,0.0,135.0,135.0,0.0,2.12,13.2,2024-04-27 03:00:00+03:00,0,4,5,1
2024-04-27 01:00:00+00:00,0.0,163.0,163.0,0.0,2.04,14.1,2024-04-27 04:00:00+03:00,1,4,5,1
2024-04-27 02:00:00+00:00,0.0,264.0,264.0,0.0,1.7,13.4,2024-04-27 05:00:00+03:00,2,4,5,1
2024-04-27 03:00:00+00:00,17.0,376.0,393.0,0.0,1.82,12.9,2024-04-27 06:00:00+03:00,3,4,5,1
2024-04-27 04:00:00+00:00,324.0,437.0,761.0,5.0,2.12,12.8,2024-04-27 07:00:00+03:00,4,4,5,1
2024-04-27 05:00:00+00:00,1020.0,570.0,1590.0,88.0,1.53,15.2,2024-04-27 08:00:00+03:00,5,4,5,1
2024-04-27 06:00:00+00:00,2073.0,750.0,2823.0,201.0,0.67,17.9,2024-04-27 09:00:00+03:00,6,4,5,1
2024-04-27 07:00:00+00:00,3230.0,813.0,4043.0,219.0,0.57,18.5,2024-04-27 10:00:00+03:00,7,4,5,1
2024-04-27 08:00:00+00:00,3473.0,656.0,4129.0,342.0,0.85,19.7,2024-04-27 11:00:00+03:00,8,4,5,1
2024-04-27 09:00:00+00:00,3750.0,718.0,4468.0,528.0,1.88,20.6,2024-04-27 12:00:00+03:00,9,4,5,1
2024-04-27 10:00:00+00:00,3605.0,640.0,4245.0,860.0,2.04,22.0,2024-04-27 13:00:00+03:00,10,4,5,1
2024-04-27 11:00:00+00:00,3352.0,610.0,3962.0,923.0,2.19,23.2,2024-04-27 14:00:00+03:00,11,4,5,1
2024-04-27 12:00:00+00:00,3022.0,667.0,3689.0,889.0,2.76,23.6,2024-04-27 15:00:00+03:00,12,4,5,1
2024-04-27 13:00:00+00:00,2560.0,698.0,3258.0,651.0,4.3,23.0,2024-04-27 16:00:00+03:00,13,4,5,1
2024-04-27 14:00:00+00:00,2096.0,1197.0,3293.0,614.0,4.55,22.7,2024-04-27 17:00:00+03:00,14,4,5,1
2024-04-27 15:00:00+00:00,1277.0,1704.0,2981.0,451.0,4.71,21.7,2024-04-27 18:00:00+03:00,15,4,5,1
2024-04-27 16:00:00+00:00,339.0,1716.0,2055.0,249.0,4.04,20.4,2024-04-27 19:00:00+03:00,16,4,5,1
2024-04-27 17:00:00+00:00,9.0,1776.0,1785.0,73.0,3.18,19.0,2024-04-27 20:00:00+03:00,17,4,5,1
2024-04-27 18:00:00+00:00,0.0,1951.0,1951.0,1.0,2.28,17.5,2024-04-27 21:00:00+03:00,18,4,5,1
2024-04-27 19:00:00+00:00,0.0,2030.0,2030.0,0.0,2.18,16.0,2024-04-27 22:00:00+03:00,19,4,5,1
2024-04-27 20:00:00+00:00,0.0,2071.0,2071.0,0.0,1.9,14.6,2024-04-27 23:00:00+03:00,20,4,5,1
2024-04-27 21:00:00+00:00,0.0,2195.0,2195.0,0.0,1.79,13.6,2024-04-28 00:00:00+03:00,21,4,5,1
2024-04-27 22:00:00+00:00,0.0,2254.0,2254.0,0.0,1.36,13.1,2024-04-28 01:00:00+03:00,22,4,5,1
2024-04-27 23:00:00+00:00,0.0,2327.0,2327.0,0.0,0.99,12.6,2024-04-28 02:00:00+03:00,23,4,5,1
2024-04-28 00:00:00+00:00,0.0,2390.0,2390.0,0.0,0.86,12.6,2024-04-28 03:00:00+03:00,0,4,6,1
2024-04-28 01:00:00+00:00,0.0,2396.0,2396.0,0.0,1.52,14.2,2024-04-28 04:00:00+03:00,1,4,6,1
2024-04-28 02:00:00+00:00,0.0,2294.0,2294.0,0.0,1.75,14.1,2024-04-28 05:00:00+03:00,2,4,6,1
2024-04-28 03:00:00+00:00,15.0,2287.0,2302.0,0.0,1.17,13.2,2024-04-28 06:00:00+03:00,3,4,6,1
2024-04-28 04:00:00+00:00,355.0,2056.0,2411.0,6.0,0.71,14.1,2024-04-28 07:00:00+03:00,4,4,6,1
2024-04-28 05:00:00+00:00,1322.0,1824.0,3146.0,115.0,0.92,15.4,2024-04-28 08:00:00+03:00,5,4,6,1
2024-04-28 06:00:00+00:00,2016.0,962.0,2978.0,307.0,1.43,17.7,2024-04-28 09:00:00+03:00,6,4,6,1
2024-04-28 07:00:00+00:00,2891.0,935.0,3826.0,498.0,2.9,19.5,2024-04-28 10:00:00+03:00,7,4,6,1
2024-04-28 08:00:00+00:00,3398.0,800.0,4198.0,686.0,3.9,21.1,2024-04-28 11:00:00+03:00,8,4,6,1
2024-04-28 09:00:00+00:00,3465.0,738.0,4203.0,827.0,4.31,22.2,2024-04-28 12:00:00+03:00,9,4,6,1
2024-04-28 10:00:00+00:00,3492.0,694.0,4186.0,915.0,5.1,23.0,2024-04-28 13:00:00+03:00,10,4,6,1
2024-04-28 11:00:00+00:00,3355.0,650.0,4005.0,939.0,5.3,23.3,2024-04-28 14:00:00+03:00,11,4,6,1
2024-04-28 12:00:00+00:00,3002.0,643.0,3645.0,899.0,4.82,23.5,2024-04-28 15:00:00+03:00,12,4,6,1
2024-04-28 13:00:00+00:00,2501.0,634.0,3135.0,796.0,4.84,23.4,2024-04-28 16:00:00+03:00,13,4,6,1
2024-04-28 14:00:00+00:00,1792.0,652.0,2444.0,647.0,4.8,22.9,2024-04-28 17:00:00+03:00,14,4,6,1
2024-04-28 15:00:00+00:00,1080.0,1308.0,2388.0,459.0,4.32,21.9,2024-04-28 18:00:00+03:00,15,4,6,1
2024-04-28 16:00:00+00:00,335.0,2158.0,2493.0,255.0,3.45,20.5,2024-04-28 19:00:00+03:00,16,4,6,1
2024-04-28 17:00:00+00:00,10.0,2428.0,2438.0,75.0,2.0,19.2,2024-04-28 20:00:00+03:00,17,4,6,1
2024-04-28 18:00:00+00:00,0.0,2692.0,2692.0,1.0,1.36,18.3,2024-04-28 21:00:00+03:00,18,4,6,1
2024-04-28 19:00:00+00:00,0.0,2825.0,2825.0,0.0,1.84,17.6,2024-04-28 22:00:00+03:00,19,4,6,1
2024-04-28 20:00:00+00:00,0.0,2789.0,2789.0,0.0,1.49,16.8,2024-04-28 23:00:00+03:00,20,4,6,1
2024-04-28 21:00:00+00:00,0.0,2743.0,2743.0,0.0,1.22,16.1,2024-04-29 00:00:00+03:00,21,4,6,1
2024-04-28 22:00:00+00:00,0.0,2762.0,2762.0,0.0,1.35,15.4,2024-04-29 01:00:00+03:00,22,4,6,1
2024-04-28 23:00:00+00:00,0.0,2915.0,2915.0,0.0,1.66,14.9,2024-04-29 02:00:00+03:00,23,4,6,1
2024-04-29 00:00:00+00:00,0.0,2986.0,2986.0,0.0,1.21,14.4,2024-04-29 03:00:00+03:00,0,4,0,0
2024-04-29 01:00:00+00:00,0.0,2968.0,2968.0,0.0,0.63,14.9,2024-04-29 04:00:00+03:00,1,4,0,0
2024-04-29 02:00:00+00:00,0.0,2826.0,2826.0,0.0,0.64,15.4,2024-04-29 05:00:00+03:00,2,4,0,0
2024-04-29 03:00:00+00:00,18.0,2808.0,2826.0,0.0,0.86,15.4,2024-04-29 06:00:00+03:00,3,4,0,0
2024-04-29 04:00:00+00:00,425.0,2743.0,3168.0,7.0,0.85,15.0,2024-04-29 07:00:00+03:00,4,4,0,0
2024-04-29 05:00:00+00:00,1556.0,2792.0,4348.0,114.0,0.99,16.9,2024-04-29 08:00:00+03:00,5,4,0,0
2024-04-29 06:00:00+00:00,2825.0,2807.0,5632.0,299.0,1.3,18.3,2024-04-29 09:00:00+03:00,6,4,0,0
2024-04-29 07:00:00+00:00,3444.0,2076.0,5520.0,485.0,3.06,19.8,2024-04-29 10:00:00+03:00,7,4,0,0
2024-04-29 08:00:00+00:00,3843.0,1798.0,5641.0,675.0,4.08,21.4,2024-04-29 11:00:00+03:00,8,4,0,0
2024-04-29 09:00:00+00:00,3979.0,1499.0,5478.0,806.0,3.93,22.4,2024-04-29 12:00:00+03:00,9,4,0,0
2024-04-29 10:00:00+00:00,4175.0,1670.0,5845.0,897.0,4.1,23.2,2024-04-29 13:00:00+03:00,10,4,0,0
2024-04-29 11:00:00+00:00,3964.0,1442.0,5406.0,920.0,4.52,23.6,2024-04-29 14:00:00+03:00,11,4,0,0
2024-04-29 12:00:00+00:00,3770.0,1725.0,5495.0,890.0,4.41,23.7,2024-04-29 15:00:00+03:00,12,4,0,0
2024-04-29 13:00:00+00:00,3213.0,2028.0,5241.0,786.0,4.37,23.4,2024-04-29 16:00:00+03:00,13,4,0,0
2024-04-29 14:00:00+00:00,2403.0,2407.0,4810.0,645.0,3.96,22.8,2024-04-29 17:00:00+03:00,14,4,0,0
2024-04-29 15:00:00+00:00,1288.0,2549.0,3837.0,462.0,3.89,21.9,2024-04-29 18:00:00+03:00,15,4,0,0
2024-04-29 16:00:00+00:00,296.0,2489.0,2785.0,260.0,3.81,20.6,2024-04-29 19:00:00+03:00,16,4,0,0
2024-04-29 17:00:00+00:00,10.0,2507.0,2517.0,79.0,2.6,19.2,2024-04-29 20:00:00+03:00,17,4,0,0
2024-04-29 18:00:00+00:00,0.0,2573.0,2573.0,1.0,1.51,18.0,2024-04-29 21:00:00+03:00,18,4,0,0
2024-04-29 19:00:00+00:00,0.0,2582.0,2582.0,0.0,1.36,17.1,2024-04-29 22:00:00+03:00,19,4,0,0
2024-04-29 20:00:00+00:00,0.0,2580.0,2580.0,0.0,1.3,16.0,2024-04-29 23:00:00+03:00,20,4,0,0
2024-04-29 21:00:00+00:00,0.0,2582.0,2582.0,0.0,1.14,15.1,2024-04-30 00:00:00+03:00,21,4,0,0
2024-04-29 22:00:00+00:00,0.0,2566.0,2566.0,0.0,0.63,14.4,2024-04-30 01:00:00+03:00,22,4,0,0
2024-04-29 23:00:00+00:00,0.0,2374.0,2374.0,0.0,0.94,13.5,2024-04-30 02:00:00+03:00,23,4,0,0
2024-04-30 00:00:00+00:00,0.0,2436.0,2436.0,0.0,0.92,12.6,2024-04-30 03:00:00+03:00,0,4,1,0
2024-04-30 01:00:00+00:00,0.0,2621.0,2621.0,0.0,0.92,13.4,2024-04-30 04:00:00+03:00,1,4,1,0
2024-04-30 02:00:00+00:00,0.0,2743.0,2743.0,0.0,0.92,13.1,2024-04-30 05:00:00+03:00,2,4,1,0
2024-04-30 03:00:00+00:00,15.0,2757.0,2772.0,0.0,0.42,13.4,2024-04-30 06:00:00+03:00,3,4,1,0
2024-04-30 04:00:00+00:00,378.0,2794.0,3172.0,6.0,1.0,14.1,2024-04-30 07:00:00+03:00,4,4,1,0
2024-04-30 05:00:00+00:00,1317.0,2714.0,4031.0,85.0,1.72,15.9,2024-04-30 08:00:00+03:00,5,4,1,0
2024-04-30 06:00:00+00:00,2408.0,2600.0,5008.0,224.0,2.71,17.4,2024-04-30 09:00:00+03:00,6,4,1,0
2024-04-30 07:00:00+00:00,3153.0,2544.0,5697.0,301.0,4.12,18.2,2024-04-30 10:00:00+03:00,7,4,1,0
2024-04-30 08:00:00+00:00,3523.0,2502.0,6025.0,353.0,5.4,19.2,2024-04-30 11:00:00+03:00,8,4,1,0
2024-04-30 09:00:00+00:00,3826.0,2362.0,6188.0,524.0,6.01,20.5,2024-04-30 12:00:00+03:00,9,4,1,0
2024-04-30 10:00:00+00:00,3801.0,2262.0,6063.0,577.0,6.11,21.1,2024-04-30 13:00:00+03:00,10,4,1,0
2024-04-30 11:00:00+00:00,3545.0,2128.0,5673.0,657.0,6.63,22.4,2024-04-30 14:00:00+03:00,11,4,1,0
2024-04-30 12:00:00+00:00,3021.0,2327.0,5348.0,612.0,6.31,22.3,2024-04-30 15:00:00+03:00,12,4,1,0
2024-04-30 13:00:00+00:00,2504.0,2481.0,4985.0,484.0,4.83,21.4,2024-04-30 16:00:00+03:00,13,4,1,0
2024-04-30 14:00:00+00:00,1734.0,2476.0,4210.0,373.0,4.71,20.7,2024-04-30 17:00:00+03:00,14,4,1,0
2024-04-30 15:00:00+00:00,957.0,2380.0,3337.0,287.0,3.83,20.1,2024-04-30 18:00:00+03:00,15,4,1,0
2024-04-30 16:00:00+00:00,249.0,2419.0,2668.0,180.0,3.63,19.5,2024-04-30 19:00:00+03:00,16,4,1,0
2024-04-30 17:00:00+00:00,6.0,2568.0,2574.0,55.0,2.96,18.5,2024-04-30 20:00:00+03:00,17,4,1,0
2024-04-30 18:00:00+00:00,0.0,2649.0,2649.0,1.0,2.25,17.6,2024-04-30 21:00:00+03:00,18,4,1,0
2024-04-30 19:00:00+00:00,0.0,2537.0,2537.0,0.0,1.26,17.8,2024-04-30 22:00:00+03:00,19,4,1,0
2024-04-30 20:00:00+00:00,0.0,2480.0,2480.0,0.0,1.25,17.6,2024-04-30 23:00:00+03:00,20,4,1,0
2024-04-30 21:00:00+00:00,0.0,2410.0,2410.0,0.0,1.17,17.5,2024-05-01 00:00:00+03:00,21,4,1,0
2024-04-30 22:00:00+00:00,0.0,2344.0,2344.0,0.0,1.32,17.1,2024-05-01 01:00:00+03:00,22,4,1,0
2024-04-30 23:00:00+00:00,0.0,2420.0,2420.0,0.0,1.22,16.8,2024-05-01 02:00:00+03:00,23,4,1,0
2024-05-01 00:00:00+00:00,0.0,2446.0,2446.0,0.0,0.82,15.8,2024-05-01 03:00:00+03:00,0,5,2,0
2024-05-01 01:00:00+00:00,0.0,2537.0,2537.0,0.0,0.36,16.2,2024-05-01 04:00:00+03:00,1,5,2,0
2024-05-01 02:00:00+00:00,0.0,2552.0,2552.0,0.0,1.0,16.2,2024-05-01 05:00:00+03:00,2,5,2,0
2024-05-01 03:00:00+00:00,18.0,2387.0,2405.0,0.0,0.72,16.0,2024-05-01 06:00:00+03:00,3,5,2,0
2024-05-01 04:00:00+00:00,382.0,2372.0,2754.0,5.0,0.67,16.0,2024-05-01 07:00:00+03:00,4,5,2,0
2024-05-01 05:00:00+00:00,1221.0,2144.0,3365.0,83.0,1.2,16.8,2024-05-01 08:00:00+03:00,5,5,2,0
2024-05-01 06:00:00+00:00,2118.0,1886.0,4004.0,228.0,1.61,18.1,2024-05-01 09:00:00+03:00,6,5,2,0
2024-05-01 07:00:00+00:00,2628.0,1672.0,4300.0,391.0,2.01,19.6,2024-05-01 10:00:00+03:00,7,5,2,0
2024-05-01 08:00:00+00:00,2580.0,828.0,3408.0,448.0,2.98,20.6,2024-05-01 11:00:00+03:00,8,5,2,0
2024-05-01 09:00:00+00:00,2931.0,798.0,3729.0,501.0,3.31,21.5,2024-05-01 12:00:00+03:00,9,5,2,0
2024-05-01 10:00:00+00:00,3065.0,727.0,3792.0,549.0,3.49,22.1,2024-05-01 13:00:00+03:00,10,5,2,0
2024-05-01 11:00:00+00:00,2992.0,655.0,3647.0,639.0,3.9,22.6,2024-05-01 14:00:00+03:00,11,5,2,0
2024-05-01 12:00:00+00:00,2710.0,668.0,3378.0,710.0,5.07,22.6,2024-05-01 15:00:00+03:00,12,5,2,0
2024-05-01 13:00:00+00:00,2279.0,741.0,3020.0,624.0,4.22,23.4,2024-05-01 16:00:00+03:00,13,5,2,0
2024-05-01 14:00:00+00:00,1722.0,797.0,2519.0,547.0,5.24,22.9,2024-05-01 17:00:00+03:00,14,5,2,0
2024-05-01 15:00:00+00:00,1091.0,1314.0,2405.0,423.0,4.03,21.9,2024-05-01 18:00:00+03:00,15,5,2,0
2024-05-01 16:00:00+00:00,343.0,1340.0,1683.0,246.0,2.75,21.1,2024-05-01 19:00:00+03:00,16,5,2,0
2024-05-01 17:00:00+00:00,12.0,1354.0,1366.0,78.0,2.1,20.0,2024-05-01 20:00:00+03:00,17,5,2,0
2024-05-01 18:00:00+00:00,0.0,1179.0,1179.0,1.0,1.73,18.6,2024-05-01 21:00:00+03:00,18,5,2,0
2024-05-01 19:00:00+00:00,0.0,1157.0,1157.0,0.0,1.34,17.4,2024-05-01 22:00:00+03:00,19,5,2,0
2024-05-01 20:00:00+00:00,0.0,975.0,975.0,0.0,1.75,16.2,2024-05-01 23:00:00+03:00,20,5,2,0
2024-05-01 21:00:00+00:00,0.0,877.0,877.0,0.0,1.63,15.3,2024-05-02 00:00:00+03:00,21,5,2,0
2024-05-01 22:00:00+00:00,0.0,895.0,895.0,0.0,2.02,14.6,2024-05-02 01:00:00+03:00,22,5,2,0
2024-05-01 23:00:00+00:00,0.0,895.0,895.0,0.0,1.77,14.1,2024-05-02 02:00:00+03:00,23,5,2,0
2024-05-02 00:00:00+00:00,0.0,841.0,841.0,0.0,1.7,13.6,2024-05-02 03:00:00+03:00,0,5,3,0
2024-05-02 01:00:00+00:00,0.0,906.0,906.0,0.0,1.66,14.3,2024-05-02 04:00:00+03:00,1,5,3,0
2024-05-02 02:00:00+00:00,0.0,745.0,745.0,0.0,1.34,14.1,2024-05-02 05:00:00+03:00,2,5,3,0
2024-05-02 03:00:00+00:00,23.0,608.0,631.0,0.0,1.25,13.6,2024-05-02 06:00:00+03:00,3,5,3,0
2024-05-02 04:00:00+00:00,372.0,440.0,812.0,9.0,1.71,13.6,2024-05-02 07:00:00+03:00,4,5,3,0
2024-05-02 05:00:00+00:00,1179.0,349.0,1528.0,119.0,0.7,15.7,2024-05-02 08:00:00+03:00,5,5,3,0
2024-05-02 06:00:00+00:00,2204.0,326.0,2530.0,305.0,0.71,17.8,2024-05-02 09:00:00+03:00,6,5,3,0
2024-05-02 07:00:00+00:00,2938.0,276.0,3214.0,464.0,1.53,19.4,2024-05-02 10:00:00+03:00,7,5,3,0
2024-05-02 08:00:00+00:00,3595.0,205.0,3800.0,624.0,2.7,20.6,2024-05-02 11:00:00+03:00,8,5,3,0
2024-05-02 09:00:00+00:00,3962.0,135.0,4097.0,777.0,3.38,21.5,2024-05-02 12:00:00+03:00,9,5,3,0
2024-05-02 10:00:00+00:00,3962.0,135.0,4097.0,888.0,3.69,22.5,2024-05-02 13:00:00+03:00,10,5,3,0
2024-05-02 11:00:00+00:00,3645.0,181.0,3826.0,850.0,4.19,22.6,2024-05-02 14:00:00+03:00,11,5,3,0
2024-05-02 12:00:00+00:00,3341.0,293.0,3634.0,741.0,3.55,22.6,2024-05-02 15:00:00+03:00,12,5,3,0
