datetime_utc,Solar_MW,WindOnshore_MW,TotalRES_MW,datetime_athens,hour_of_day,month,day_of_week,is_weekend,windspeed_greece_weighted_ms,windspeed_greece_simple_ms,irradiance_Wm2,windspeed_ms,temperature_C,cloudcover_pct,cloudcover_low_pct,cloudcover_mid_pct,cloudcover_high_pct,price_EURperMWh,is_negative_price,price_rolling24h
2024-01-06 20:00:00+00:00,0.0,3240.0,3240.0,2024-01-06 22:00:00+02:00,20,1,5,1,10.4045,10.462,0.0,5.91,14.6,25,1,14,13,88.0,0,88.80333333333334
2024-01-06 21:00:00+00:00,0.0,2926.0,2926.0,2024-01-06 23:00:00+02:00,21,1,5,1,10.6495,9.626,0.0,6.66,14.9,73,1,42,62,86.57,0,88.24958333333332
2024-01-06 22:00:00+00:00,0.0,2798.0,2798.0,2024-01-07 00:00:00+02:00,22,1,5,1,10.7715,9.462,0.0,7.62,15.1,100,4,100,90,79.87,0,87.96083333333333
2024-01-06 23:00:00+00:00,0.0,2705.0,2705.0,2024-01-07 01:00:00+02:00,23,1,5,1,11.4585,10.284000000000002,0.0,10.7,13.6,100,28,100,58,84.08,0,87.6725
2024-01-07 00:00:00+00:00,0.0,2672.0,2672.0,2024-01-07 02:00:00+02:00,0,1,6,1,11.1865,10.09,0.0,6.61,12.7,100,38,100,16,79.82,0,87.05041666666666
2024-01-07 01:00:00+00:00,0.0,2706.0,2706.0,2024-01-07 03:00:00+02:00,1,1,6,1,11.073,10.272000000000002,0.0,6.3,14.1,15,3,14,3,76.76,0,87.07666666666665
2024-01-07 02:00:00+00:00,0.0,2575.0,2575.0,2024-01-07 04:00:00+02:00,2,1,6,1,10.1475,9.368,0.0,4.64,13.8,26,1,2,25,73.46,0,87.09541666666667
2024-01-07 03:00:00+00:00,1.0,2634.0,2635.0,2024-01-07 05:00:00+02:00,3,1,6,1,9.065,8.501999999999999,0.0,4.68,13.9,8,2,6,2,71.86,0,87.0475
2024-01-07 04:00:00+00:00,1.0,2523.0,2524.0,2024-01-07 06:00:00+02:00,4,1,6,1,9.027,8.59,0.0,4.9,13.8,33,8,11,24,72.08,0,86.94291666666668
2024-01-07 05:00:00+00:00,2.0,2519.0,2521.0,2024-01-07 07:00:00+02:00,5,1,6,1,8.7715,8.25,0.0,6.22,13.8,99,21,7,99,74.91,0,86.935
2024-01-07 06:00:00+00:00,134.0,2591.0,2725.0,2024-01-07 08:00:00+02:00,6,1,6,1,9.029,8.488,2.0,6.5,13.4,97,13,68,95,77.69,0,86.78083333333332
2024-01-07 07:00:00+00:00,516.0,2735.0,3251.0,2024-01-07 09:00:00+02:00,7,1,6,1,8.4315,7.703999999999999,48.0,6.9,13.8,99,19,94,98,81.79,0,86.50541666666668
2024-01-07 08:00:00+00:00,857.0,2791.0,3648.0,2024-01-07 10:00:00+02:00,8,1,6,1,8.1805,7.609999999999999,135.0,6.54,14.5,94,30,87,85,84.86,0,86.19833333333332
2024-01-07 09:00:00+00:00,1204.0,2861.0,4065.0,2024-01-07 11:00:00+02:00,9,1,6,1,8.8295,8.288,240.0,6.77,15.2,99,36,97,96,81.53,0,85.54124999999999
2024-01-07 10:00:00+00:00,1250.0,2999.0,4249.0,2024-01-07 12:00:00+02:00,10,1,6,1,9.515,8.196,262.0,6.96,14.1,91,25,87,78,81.01,0,84.97083333333333
2024-01-07 11:00:00+00:00,1318.0,3027.0,4345.0,2024-01-07 13:00:00+02:00,11,1,6,1,9.347499999999998,8.313999999999998,275.0,7.17,15.6,62,6,61,0,88.66,0,84.79958333333333
2024-01-07 12:00:00+00:00,1221.0,3139.0,4360.0,2024-01-07 14:00:00+02:00,12,1,6,1,8.911,8.144,383.0,8.16,15.3,44,12,40,0,84.81,0,84.54166666666667
2024-01-07 13:00:00+00:00,772.0,3098.0,3870.0,2024-01-07 15:00:00+02:00,13,1,6,1,7.506500000000001,6.787999999999999,358.0,7.98,15.4,10,2,9,0,84.34,0,84.20291666666667
2024-01-07 14:00:00+00:00,286.0,3076.0,3362.0,2024-01-07 16:00:00+02:00,14,1,6,1,7.817000000000001,6.970000000000001,237.0,7.26,15.0,11,7,5,0,88.01,0,83.94291666666666
2024-01-07 15:00:00+00:00,11.0,2998.0,3009.0,2024-01-07 17:00:00+02:00,15,1,6,1,7.310499999999999,6.44,85.0,7.2,14.3,13,11,3,0,93.42,0,83.93583333333333
2024-01-07 16:00:00+00:00,1.0,2936.0,2937.0,2024-01-07 18:00:00+02:00,16,1,6,1,7.790000000000001,6.667999999999999,3.0,7.78,13.8,22,18,5,0,101.77,0,84.04125
2024-01-07 17:00:00+00:00,0.0,2948.0,2948.0,2024-01-07 19:00:00+02:00,17,1,6,1,7.619000000000001,6.453999999999999,0.0,6.65,13.4,7,4,5,0,104.85,0,84.42375
2024-01-07 18:00:00+00:00,0.0,2981.0,2981.0,2024-01-07 20:00:00+02:00,18,1,6,1,7.616499999999999,6.547999999999999,0.0,6.44,12.9,17,4,16,0,101.23,0,84.73
2024-01-07 19:00:00+00:00,0.0,2854.0,2854.0,2024-01-07 21:00:00+02:00,19,1,6,1,7.281000000000001,6.338,0.0,6.08,12.3,13,8,6,0,100.5,0,85.07833333333333
2024-01-07 20:00:00+00:00,0.0,2809.0,2809.0,2024-01-07 22:00:00+02:00,20,1,6,1,6.759,5.8100000000000005,0.0,5.38,11.9,10,1,9,0,93.31,0,85.29958333333333
2024-01-07 21:00:00+00:00,0.0,2818.0,2818.0,2024-01-07 23:00:00+02:00,21,1,6,1,6.773499999999999,5.898,0.0,5.6,11.9,9,1,8,0,91.17,0,85.49125
2024-01-07 22:00:00+00:00,0.0,2666.0,2666.0,2024-01-08 00:00:00+02:00,22,1,6,1,6.032,5.063999999999999,0.0,5.45,11.8,8,1,7,0,83.86,0,85.65750000000001
2024-01-07 23:00:00+00:00,0.0,2569.0,2569.0,2024-01-08 01:00:00+02:00,23,1,6,1,5.771000000000001,4.928,0.0,5.1,11.4,8,2,7,0,78.06,0,85.40666666666665
2024-01-08 00:00:00+00:00,0.0,2510.0,2510.0,2024-01-08 02:00:00+02:00,0,1,0,0,5.5225,4.702,0.0,4.78,11.3,4,1,3,0,74.36,0,85.17916666666666
2024-01-08 01:00:00+00:00,0.0,2363.0,2363.0,2024-01-08 03:00:00+02:00,1,1,0,0,5.357499999999999,4.619999999999999,0.0,3.91,11.2,7,3,4,0,51.69,0,84.13458333333334
2024-01-08 02:00:00+00:00,0.0,2156.0,2156.0,2024-01-08 04:00:00+02:00,2,1,0,0,5.6795,4.922000000000001,0.0,4.36,11.4,3,1,2,0,40.56,0,82.76375
2024-01-08 03:00:00+00:00,0.0,2199.0,2199.0,2024-01-08 05:00:00+02:00,3,1,0,0,5.6255,4.880000000000001,0.0,4.96,11.4,5,1,4,0,70.0,0,82.68625
2024-01-08 04:00:00+00:00,0.0,2225.0,2225.0,2024-01-08 06:00:00+02:00,4,1,0,0,5.7415,5.08,0.0,4.36,10.9,4,2,3,0,82.1,0,83.10374999999999
2024-01-08 05:00:00+00:00,3.0,2067.0,2070.0,2024-01-08 07:00:00+02:00,5,1,0,0,5.65,4.998,0.0,3.81,10.4,10,2,3,6,94.3,0,83.91166666666668
2024-01-08 06:00:00+00:00,372.0,1952.0,2324.0,2024-01-08 08:00:00+02:00,6,1,0,0,5.2275,4.696,2.0,3.32,9.9,18,1,5,13,102.36,0,84.93958333333333
2024-01-08 07:00:00+00:00,1378.0,1946.0,3324.0,2024-01-08 09:00:00+02:00,7,1,0,0,4.8895,4.224,86.0,2.96,11.8,6,1,3,3,111.01,0,86.15708333333333
2024-01-08 08:00:00+00:00,2364.0,1881.0,4245.0,2024-01-08 10:00:00+02:00,8,1,0,0,4.611,4.053999999999999,239.0,4.48,13.4,5,0,5,0,103.57,0,86.93666666666667
2024-01-08 09:00:00+00:00,2789.0,1886.0,4675.0,2024-01-08 11:00:00+02:00,9,1,0,0,4.936999999999999,4.37,372.0,5.27,13.9,0,0,0,0,101.01,0,87.74833333333333
2024-01-08 10:00:00+00:00,2904.0,1854.0,4758.0,2024-01-08 12:00:00+02:00,10,1,0,0,4.863500000000001,4.359999999999999,456.0,4.77,14.4,1,0,1,0,100.25,0,88.55
2024-01-08 11:00:00+00:00,2564.0,1930.0,4494.0,2024-01-08 13:00:00+02:00,11,1,0,0,4.746,4.284,482.0,5.3,14.8,16,13,12,0,95.48,0,88.83416666666666
2024-01-08 12:00:00+00:00,2152.0,1849.0,4001.0,2024-01-08 14:00:00+02:00,12,1,0,0,4.709,4.246,417.0,4.6,15.1,39,18,32,0,92.91,0,89.17166666666667
2024-01-08 13:00:00+00:00,1282.0,1609.0,2891.0,2024-01-08 15:00:00+02:00,13,1,0,0,5.2860000000000005,4.972,311.0,3.16,14.7,23,18,13,0,100.0,0,89.82416666666667
2024-01-08 14:00:00+00:00,327.0,1449.0,1776.0,2024-01-08 16:00:00+02:00,14,1,0,0,4.622999999999999,4.362,223.0,3.1,14.0,29,16,20,0,107.86,0,90.65125
2024-01-08 15:00:00+00:00,7.0,1192.0,1199.0,2024-01-08 17:00:00+02:00,15,1,0,0,4.08,3.96,79.0,1.88,13.1,22,6,21,0,122.0,0,91.84208333333333
2024-01-08 16:00:00+00:00,1.0,1032.0,1033.0,2024-01-08 18:00:00+02:00,16,1,0,0,4.538,4.396000000000001,3.0,1.8,11.6,13,3,11,0,130.1,0,93.0225
2024-01-08 17:00:00+00:00,0.0,915.0,915.0,2024-01-08 19:00:00+02:00,17,1,0,0,3.4935,3.4799999999999995,0.0,1.73,11.1,16,11,7,0,129.99,0,94.07
2024-01-08 18:00:00+00:00,0.0,732.0,732.0,2024-01-08 20:00:00+02:00,18,1,0,0,2.9495,2.874,0.0,1.7,11.0,12,1,10,0,122.01,0,94.93583333333333
2024-01-08 19:00:00+00:00,0.0,656.0,656.0,2024-01-08 21:00:00+02:00,19,1,0,0,3.1975,2.976,0.0,2.97,10.5,42,0,40,5,114.18,0,95.50583333333333
2024-01-08 20:00:00+00:00,0.0,850.0,850.0,2024-01-08 22:00:00+02:00,20,1,0,0,2.7775000000000003,2.64,0.0,2.21,9.5,95,1,83,83,102.79,0,95.90083333333332
2024-01-08 21:00:00+00:00,0.0,874.0,874.0,2024-01-08 23:00:00+02:00,21,1,0,0,3.678,3.73,0.0,1.87,9.6,99,9,99,33,99.96,0,96.26708333333333
2024-01-08 22:00:00+00:00,0.0,795.0,795.0,2024-01-09 00:00:00+02:00,22,1,0,0,3.6305,3.5740000000000003,0.0,2.16,10.2,99,7,99,22,91.75,0,96.59583333333332
2024-01-08 23:00:00+00:00,0.0,714.0,714.0,2024-01-09 01:00:00+02:00,23,1,0,0,4.593,4.612,0.0,2.18,9.9,99,0,99,25,87.53,0,96.99041666666666
2024-01-09 00:00:00+00:00,0.0,794.0,794.0,2024-01-09 02:00:00+02:00,0,1,1,0,5.769499999999999,5.446,0.0,2.06,8.6,100,2,85,100,86.18,0,97.48291666666665
2024-01-09 01:00:00+00:00,0.0,747.0,747.0,2024-01-09 03:00:00+02:00,1,1,1,0,3.834000000000001,3.952,0.0,1.58,9.6,100,2,100,76,85.01,0,98.87125000000002
2024-01-09 02:00:00+00:00,0.0,647.0,647.0,2024-01-09 04:00:00+02:00,2,1,1,0,3.8685,3.914,0.0,1.17,9.6,100,3,88,97,84.09,0,100.68499999999999
2024-01-09 03:00:00+00:00,0.0,697.0,697.0,2024-01-09 05:00:00+02:00,3,1,1,0,6.987500000000001,6.475999999999999,0.0,1.84,9.2,100,2,99,100,85.16,0,101.31666666666666
2024-01-09 04:00:00+00:00,0.0,634.0,634.0,2024-01-09 06:00:00+02:00,4,1,1,0,7.3495,6.944,0.0,1.94,9.1,100,4,97,100,89.56,0,101.6275
2024-01-09 05:00:00+00:00,1.0,665.0,666.0,2024-01-09 07:00:00+02:00,5,1,1,0,8.0885,7.480000000000001,0.0,1.73,8.4,100,3,52,100,107.4,0,102.17333333333335
2024-01-09 06:00:00+00:00,121.0,852.0,973.0,2024-01-09 08:00:00+02:00,6,1,1,0,8.679,7.94,2.0,1.39,8.4,100,3,1,100,122.01,0,102.99208333333333
2024-01-09 07:00:00+00:00,481.0,1072.0,1553.0,2024-01-09 09:00:00+02:00,7,1,1,0,8.9185,8.324,73.0,0.95,9.6,59,15,1,51,132.85,0,103.90208333333332
2024-01-09 08:00:00+00:00,780.0,1366.0,2146.0,2024-01-09 10:00:00+02:00,8,1,1,0,9.008,8.238,228.0,0.89,11.6,1,0,0,1,120.85,0,104.62208333333335
2024-01-09 09:00:00+00:00,967.0,1635.0,2602.0,2024-01-09 11:00:00+02:00,9,1,1,0,9.04,8.216,367.0,2.02,12.9,3,3,0,0,112.1,0,105.08416666666666
2024-01-09 10:00:00+00:00,1048.0,1774.0,2822.0,2024-01-09 12:00:00+02:00,10,1,1,0,8.9035,7.971999999999999,368.0,4.39,12.7,35,31,5,0,104.97,0,105.28083333333332
2024-01-09 11:00:00+00:00,1041.0,1813.0,2854.0,2024-01-09 13:00:00+02:00,11,1,1,0,8.169,7.474000000000001,378.0,4.98,12.2,55,54,12,0,99.69,0,105.45625
2024-01-09 12:00:00+00:00,937.0,2061.0,2998.0,2024-01-09 14:00:00+02:00,12,1,1,0,8.988,8.002,358.0,4.68,12.1,66,49,34,6,100.18,0,105.75916666666667
2024-01-09 13:00:00+00:00,650.0,2410.0,3060.0,2024-01-09 15:00:00+02:00,13,1,1,0,9.6815,8.766,208.0,7.95,9.1,100,100,1,1,110.0,0,106.17583333333334
2024-01-09 14:00:00+00:00,276.0,2630.0,2906.0,2024-01-09 16:00:00+02:00,14,1,1,0,10.667499999999997,9.422,120.0,9.0,7.9,100,100,18,0,114.25,0,106.44208333333334
2024-01-09 15:00:00+00:00,18.0,2660.0,2678.0,2024-01-09 17:00:00+02:00,15,1,1,0,10.8185,9.652,48.0,7.12,6.1,100,100,90,1,127.36,0,106.66541666666666
2024-01-09 16:00:00+00:00,0.0,2655.0,2655.0,2024-01-09 18:00:00+02:00,16,1,1,0,11.041,9.836,2.0,6.32,5.4,100,100,94,21,137.35,0,106.96750000000002
2024-01-09 17:00:00+00:00,0.0,2665.0,2665.0,2024-01-09 19:00:00+02:00,17,1,1,0,10.4265,9.29,0.0,5.85,5.4,100,98,76,60,137.0,0,107.25958333333335
2024-01-09 18:00:00+00:00,0.0,2685.0,2685.0,2024-01-09 20:00:00+02:00,18,1,1,0,9.457999999999998,8.607999999999999,0.0,3.35,5.2,97,90,22,67,130.05,0,107.59458333333333
2024-01-09 19:00:00+00:00,0.0,2691.0,2691.0,2024-01-09 21:00:00+02:00,19,1,1,0,9.398,8.591999999999999,0.0,0.85,4.9,98,95,26,50,117.67,0,107.74000000000001
2024-01-09 20:00:00+00:00,0.0,2663.0,2663.0,2024-01-09 22:00:00+02:00,20,1,1,0,9.0215,8.373999999999999,0.0,1.03,4.6,82,72,6,33,109.18,0,108.00625000000001
2024-01-09 21:00:00+00:00,0.0,2656.0,2656.0,2024-01-09 23:00:00+02:00,21,1,1,0,8.3635,7.936,0.0,1.56,4.7,98,52,19,95,105.61,0,108.24166666666667
2024-01-09 22:00:00+00:00,0.0,2641.0,2641.0,2024-01-10 00:00:00+02:00,22,1,1,0,8.545,8.132,0.0,1.62,4.7,100,51,10,100,96.58,0,108.44291666666668
2024-01-09 23:00:00+00:00,0.0,2605.0,2605.0,2024-01-10 01:00:00+02:00,23,1,1,0,7.835,7.55,0.0,1.84,4.7,100,69,42,100,89.16,0,108.51083333333334
2024-01-10 00:00:00+00:00,0.0,2516.0,2516.0,2024-01-10 02:00:00+02:00,0,1,2,0,7.404000000000001,7.098000000000001,0.0,1.75,4.7,100,78,58,100,86.76,0,108.53500000000001
2024-01-10 01:00:00+00:00,0.0,2403.0,2403.0,2024-01-10 03:00:00+02:00,1,1,2,0,7.002000000000001,6.781999999999999,0.0,1.0,5.6,99,92,86,13,86.73,0,108.60666666666667
2024-01-10 02:00:00+00:00,0.0,2349.0,2349.0,2024-01-10 04:00:00+02:00,2,1,2,0,8.082,7.798,0.0,1.1,5.3,99,97,68,28,85.8,0,108.67791666666669
2024-01-10 03:00:00+00:00,0.0,2291.0,2291.0,2024-01-10 05:00:00+02:00,3,1,2,0,8.181000000000001,7.776000000000001,0.0,0.95,5.4,100,100,99,59,87.8,0,108.78791666666666
2024-01-10 04:00:00+00:00,0.0,2217.0,2217.0,2024-01-10 06:00:00+02:00,4,1,2,0,8.578,8.034,0.0,0.82,5.7,99,95,73,1,91.46,0,108.86708333333333
2024-01-10 05:00:00+00:00,1.0,2216.0,2217.0,2024-01-10 07:00:00+02:00,5,1,2,0,8.4775,7.9,0.0,1.2,5.8,100,100,76,7,108.96,0,108.93208333333332
2024-01-10 06:00:00+00:00,203.0,2199.0,2402.0,2024-01-10 08:00:00+02:00,6,1,2,0,8.545,8.036,1.0,1.33,5.8,100,100,49,0,120.0,0,108.84833333333334
2024-01-10 07:00:00+00:00,909.0,2187.0,3096.0,2024-01-10 09:00:00+02:00,7,1,2,0,7.753,7.242,34.0,0.85,6.0,100,100,88,0,139.2,0,109.11291666666666
2024-01-10 08:00:00+00:00,1626.0,2184.0,3810.0,2024-01-10 10:00:00+02:00,8,1,2,0,7.57,6.892,105.0,1.12,6.7,90,89,11,0,104.56,0,108.43416666666667
2024-01-10 09:00:00+00:00,2104.0,2173.0,4277.0,2024-01-10 11:00:00+02:00,9,1,2,0,7.705000000000001,6.874,173.0,2.12,7.2,100,100,60,0,117.47,0,108.65791666666667
2024-01-10 10:00:00+00:00,2548.0,2152.0,4700.0,2024-01-10 12:00:00+02:00,10,1,2,0,7.4825,6.5680000000000005,188.0,1.75,7.4,100,100,15,12,109.13,0,108.83125000000001
2024-01-10 11:00:00+00:00,2668.0,2084.0,4752.0,2024-01-10 13:00:00+02:00,11,1,2,0,7.034,6.228000000000001,255.0,2.65,8.1,93,93,16,0,101.73,0,108.91625
2024-01-10 12:00:00+00:00,2438.0,2020.0,4458.0,2024-01-10 14:00:00+02:00,12,1,2,0,6.6645,5.901999999999999,243.0,2.86,8.2,87,87,12,0,106.54,0,109.18124999999999
2024-01-10 13:00:00+00:00,1687.0,1945.0,3632.0,2024-01-10 15:00:00+02:00,13,1,2,0,6.8740000000000006,6.048,224.0,2.75,8.2,99,99,62,0,110.2,0,109.18958333333332
2024-01-10 14:00:00+00:00,540.0,1850.0,2390.0,2024-01-10 16:00:00+02:00,14,1,2,0,6.9115,6.2,125.0,2.52,7.8,90,90,0,0,119.77,0,109.41958333333332
2024-01-10 15:00:00+00:00,15.0,1821.0,1836.0,2024-01-10 17:00:00+02:00,15,1,2,0,6.936000000000001,6.247999999999999,61.0,1.66,7.2,78,78,1,0,133.14,0,109.66041666666666
2024-01-10 16:00:00+00:00,0.0,1817.0,1817.0,2024-01-10 18:00:00+02:00,16,1,2,0,7.0565,6.286,3.0,1.14,6.4,58,58,0,0,143.79,0,109.92875
2024-01-10 17:00:00+00:00,0.0,1831.0,1831.0,2024-01-10 19:00:00+02:00,17,1,2,0,7.0375,6.276,0.0,1.53,5.6,98,98,0,0,140.0,0,110.05375
2024-01-10 18:00:00+00:00,0.0,1837.0,1837.0,2024-01-10 20:00:00+02:00,18,1,2,0,7.0095,6.408,0.0,1.68,6.2,50,49,0,3,132.15,0,110.14125
2024-01-10 19:00:00+00:00,0.0,1834.0,1834.0,2024-01-10 21:00:00+02:00,19,1,2,0,7.1915,6.586,0.0,1.43,4.8,23,16,0,8,120.0,0,110.23833333333333
2024-01-10 20:00:00+00:00,0.0,1743.0,1743.0,2024-01-10 22:00:00+02:00,20,1,2,0,6.8895,6.406000000000001,0.0,1.0,5.1,96,37,0,94,109.13,0,110.23625
2024-01-10 21:00:00+00:00,0.0,1674.0,1674.0,2024-01-10 23:00:00+02:00,21,1,2,0,6.495500000000001,6.196,0.0,0.41,5.3,100,29,0,100,104.86,0,110.205
2024-01-10 22:00:00+00:00,0.0,1645.0,1645.0,2024-01-11 00:00:00+02:00,22,1,2,0,5.952999999999999,5.739999999999999,0.0,0.45,5.2,36,35,0,0,95.83,0,110.17375
2024-01-10 23:00:00+00:00,0.0,1664.0,1664.0,2024-01-11 01:00:00+02:00,23,1,2,0,5.64,5.388,0.0,0.41,5.1,93,63,0,82,91.75,0,110.28166666666665
2024-01-11 00:00:00+00:00,0.0,1638.0,1638.0,2024-01-11 02:00:00+02:00,0,1,3,0,5.4905,5.267999999999999,0.0,0.32,5.1,94,50,0,87,88.59,0,110.35791666666667
2024-01-11 01:00:00+00:00,0.0,1636.0,1636.0,2024-01-11 03:00:00+02:00,1,1,3,0,6.283999999999999,5.8260000000000005,0.0,1.84,5.2,99,10,0,99,87.25,0,110.37958333333334
2024-01-11 02:00:00+00:00,0.0,1556.0,1556.0,2024-01-11 04:00:00+02:00,2,1,3,0,6.046,5.696,0.0,1.24,4.6,100,4,0,100,82.38,0,110.23708333333332
2024-01-11 03:00:00+00:00,0.0,1449.0,1449.0,2024-01-11 05:00:00+02:00,3,1,3,0,5.886500000000001,5.742,0.0,0.92,5.2,100,1,0,100,82.06,0,109.99791666666665
2024-01-11 04:00:00+00:00,0.0,1414.0,1414.0,2024-01-11 06:00:00+02:00,4,1,3,0,5.7685,5.632000000000001,0.0,1.04,4.1,100,4,0,100,90.35,0,109.95166666666667
2024-01-11 05:00:00+00:00,4.0,1342.0,1346.0,2024-01-11 07:00:00+02:00,5,1,3,0,5.664500000000001,5.386,0.0,1.24,3.2,16,1,4,15,111.57,0,110.06041666666665
2024-01-11 06:00:00+00:00,269.0,1310.0,1579.0,2024-01-11 08:00:00+02:00,6,1,3,0,5.335999999999999,5.056,2.0,1.53,2.0,81,1,7,80,116.89,0,109.93083333333334
2024-01-11 07:00:00+00:00,965.0,1155.0,2120.0,2024-01-11 09:00:00+02:00,7,1,3,0,5.251,5.000000000000001,86.0,0.5,4.7,100,0,5,100,141.0,0,110.00583333333334
2024-01-11 08:00:00+00:00,1633.0,976.0,2609.0,2024-01-11 10:00:00+02:00,8,1,3,0,4.9745,4.736,202.0,0.92,6.8,100,0,24,100,114.67,0,110.42708333333331
2024-01-11 09:00:00+00:00,2137.0,914.0,3051.0,2024-01-11 11:00:00+02:00,9,1,3,0,5.148,4.714,297.0,1.2,8.1,100,0,5,100,103.77,0,109.85625
2024-01-11 10:00:00+00:00,2467.0,824.0,3291.0,2024-01-11 12:00:00+02:00,10,1,3,0,5.028,4.5,388.0,1.92,9.1,100,0,30,100,103.86,0,109.63666666666666
2024-01-11 11:00:00+00:00,2402.0,842.0,3244.0,2024-01-11 13:00:00+02:00,11,1,3,0,5.1415,4.746,379.0,2.28,9.5,97,1,29,96,99.38,0,109.53875
2024-01-11 12:00:00+00:00,1968.0,768.0,2736.0,2024-01-11 14:00:00+02:00,12,1,3,0,4.9605,4.706,417.0,1.91,10.0,96,0,1,96,99.0,0,109.22458333333333
2024-01-11 13:00:00+00:00,1253.0,624.0,1877.0,2024-01-11 15:00:00+02:00,13,1,3,0,4.5195,4.312,355.0,1.9,9.7,44,3,1,42,105.98,0,109.04875
2024-01-11 14:00:00+00:00,393.0,575.0,968.0,2024-01-11 16:00:00+02:00,14,1,3,0,4.401,4.354,245.0,1.48,9.5,28,0,1,26,119.08,0,109.02
2024-01-11 15:00:00+00:00,10.0,471.0,481.0,2024-01-11 17:00:00+02:00,15,1,3,0,3.809,3.892,101.0,1.61,8.2,6,1,6,0,147.05,0,109.59958333333334
2024-01-11 16:00:00+00:00,0.0,419.0,419.0,2024-01-11 18:00:00+02:00,16,1,3,0,3.5325,3.576,5.0,2.21,6.2,67,0,16,60,158.09,0,110.19541666666667
2024-01-11 17:00:00+00:00,0.0,449.0,449.0,2024-01-11 19:00:00+02:00,17,1,3,0,3.4440000000000004,3.4520000000000004,0.0,2.46,4.9,93,16,51,85,142.0,0,110.27874999999999
2024-01-11 18:00:00+00:00,0.0,400.0,400.0,2024-01-11 20:00:00+02:00,18,1,3,0,3.420000000000001,3.6,0.0,2.08,5.1,100,5,100,98,132.31,0,110.28541666666668
2024-01-11 19:00:00+00:00,0.0,377.0,377.0,2024-01-11 21:00:00+02:00,19,1,3,0,3.585,3.932,0.0,1.64,5.7,100,16,52,100,122.0,0,110.36875000000002
2024-01-11 20:00:00+00:00,0.0,372.0,372.0,2024-01-11 22:00:00+02:00,20,1,3,0,3.4965,3.848,0.0,2.33,4.8,100,55,92,100,107.19,0,110.28791666666666
2024-01-11 21:00:00+00:00,0.0,375.0,375.0,2024-01-11 23:00:00+02:00,21,1,3,0,3.5685,4.104,0.0,2.16,5.0,100,48,96,100,105.98,0,110.33458333333333
2024-01-11 22:00:00+00:00,0.0,384.0,384.0,2024-01-12 00:00:00+02:00,22,1,3,0,3.6885,4.2860000000000005,0.0,1.66,5.6,100,20,100,100,99.0,0,110.46666666666665
2024-01-11 23:00:00+00:00,0.0,376.0,376.0,2024-01-12 01:00:00+02:00,23,1,3,0,3.574,3.956,0.0,1.25,5.7,100,100,100,100,92.99,0,110.51833333333333
2024-01-12 00:00:00+00:00,0.0,377.0,377.0,2024-01-12 02:00:00+02:00,0,1,4,0,3.2065,3.314,0.0,1.64,5.8,100,100,100,100,93.0,0,110.70208333333333
2024-01-12 01:00:00+00:00,0.0,356.0,356.0,2024-01-12 03:00:00+02:00,1,1,4,0,4.134,4.948,0.0,1.35,6.9,100,100,100,100,85.68,0,110.63666666666666
2024-01-12 02:00:00+00:00,0.0,364.0,364.0,2024-01-12 04:00:00+02:00,2,1,4,0,4.1725,4.467999999999999,0.0,1.71,7.1,100,100,100,100,85.36,0,110.76083333333334
2024-01-12 03:00:00+00:00,0.0,475.0,475.0,2024-01-12 05:00:00+02:00,3,1,4,0,4.2785,4.58,0.0,1.71,7.2,100,14,100,100,87.77,0,110.99874999999999
2024-01-12 04:00:00+00:00,0.0,560.0,560.0,2024-01-12 06:00:00+02:00,4,1,4,0,3.888,4.290000000000001,0.0,1.66,7.3,100,8,100,99,94.76,0,111.1825
2024-01-12 05:00:00+00:00,3.0,640.0,643.0,2024-01-12 07:00:00+02:00,5,1,4,0,3.2430000000000003,3.624,0.0,1.48,7.4,100,42,100,96,118.46,0,111.46958333333333
2024-01-12 06:00:00+00:00,315.0,807.0,1122.0,2024-01-12 08:00:00+02:00,6,1,4,0,3.5065000000000004,3.864,0.0,1.7,7.4,100,100,100,92,122.04,0,111.68416666666667
2024-01-12 07:00:00+00:00,1182.0,1035.0,2217.0,2024-01-12 09:00:00+02:00,7,1,4,0,4.1165,4.234,14.0,1.08,7.7,100,97,100,76,140.74,0,111.67333333333333
2024-01-12 08:00:00+00:00,2227.0,1374.0,3601.0,2024-01-12 10:00:00+02:00,8,1,4,0,4.2125,4.346,55.0,1.55,7.9,100,100,100,5,134.96,0,112.51875000000001
2024-01-12 09:00:00+00:00,2873.0,1656.0,4529.0,2024-01-12 11:00:00+02:00,9,1,4,0,4.7375,4.802,88.0,1.84,8.2,100,100,100,7,117.95,0,113.10958333333333
2024-01-12 10:00:00+00:00,3070.0,1841.0,4911.0,2024-01-12 12:00:00+02:00,10,1,4,0,5.356999999999999,5.266,74.0,1.7,8.1,100,100,100,84,108.06,0,113.28458333333333
2024-01-12 11:00:00+00:00,3051.0,2062.0,5113.0,2024-01-12 13:00:00+02:00,11,1,4,0,6.443,5.846,124.0,1.77,8.6,100,100,100,60,96.36,0,113.15875
2024-01-12 12:00:00+00:00,2660.0,2156.0,4816.0,2024-01-12 14:00:00+02:00,12,1,4,0,6.658499999999999,5.97,90.0,1.9,8.6,100,100,57,35,94.0,0,112.95041666666667
2024-01-12 13:00:00+00:00,1848.0,2249.0,4097.0,2024-01-12 15:00:00+02:00,13,1,4,0,6.8565,6.272,116.0,2.57,8.6,100,89,100,48,102.23,0,112.79416666666667
