datetime_utc,actual_solar_MW,forecast_solar_MW,actual_wind_MW,forecast_wind_MW,actual_total_MW,forecast_total_MW
2025-10-07 03:00:00+00:00,0.0,0.03301975938621437,2730.0,2557.8224971780505,2730.0,2557.8555169374367
2025-10-07 04:00:00+00:00,21.0,17.04544251888793,2678.0,2468.9118459297724,2699.0,2485.95728844866
2025-10-07 05:00:00+00:00,515.0,441.8128672740062,2506.0,2409.3756904224992,3021.0,2851.1885576965055
2025-10-07 06:00:00+00:00,1596.0,1293.9290745136768,2258.0,2123.585553835438,3854.0,3417.514628349115
2025-10-07 07:00:00+00:00,2715.0,1888.6257471065705,1991.0,2282.732799260352,4706.0,4171.358546366922
2025-10-07 08:00:00+00:00,3222.0,2613.1529685565024,1772.0,2139.438655440863,4994.0,4752.591623997365
2025-10-07 09:00:00+00:00,3142.0,3666.8170462648836,1524.0,1829.3449199159918,4666.0,5496.161966180875
2025-10-07 10:00:00+00:00,2826.0,3902.7091620413307,1621.0,1627.69490138973,4447.0,5530.40406343106
2025-10-07 11:00:00+00:00,2358.0,3922.9571625084895,1599.0,1815.8917231747414,3957.0,5738.848885683231
2025-10-07 12:00:00+00:00,1702.0,3412.7717138875464,1576.0,1833.0971499601603,3278.0,5245.868863847707
2025-10-07 13:00:00+00:00,1170.0,1564.666564190125,1496.0,1928.2724439969056,2666.0,3492.9390081870306
2025-10-07 14:00:00+00:00,692.0,1297.8398261468496,1675.0,1844.5023725250885,2367.0,3142.342198671938
2025-10-07 15:00:00+00:00,180.0,215.65201777179678,1811.0,1894.8134339364028,1991.0,2110.4654517081995
2025-10-07 16:00:00+00:00,0.0,5.081251098353432,1725.0,1788.798898406761,1725.0,1793.8801495051146
2025-10-07 17:00:00+00:00,0.0,0.017531251335314257,1749.0,1780.034225699316,1749.0,1780.0517569506515
2025-10-07 18:00:00+00:00,0.0,0.009561035997632326,1724.0,1664.795783611089,1724.0,1664.8053446470867
2025-10-07 19:00:00+00:00,0.0,0.00719338147858172,1911.0,1697.3366074187281,1911.0,1697.3438008002067
2025-10-07 20:00:00+00:00,0.0,0.005344102666488501,1973.0,1752.0544672879032,1973.0,1752.0598113905696
2025-10-07 21:00:00+00:00,0.0,0.005344102666488501,1949.0,1854.8489102142944,1949.0,1854.8542543169608
2025-10-07 22:00:00+00:00,0.0,0.005344102666488501,1867.0,1729.2825634090038,1867.0,1729.2879075116703
2025-10-07 23:00:00+00:00,0.0,0.005983221032884029,1858.0,1546.163621030974,1858.0,1546.1696042520068
2025-10-08 00:00:00+00:00,0.0,0.005983221032884029,1816.0,1596.0735226494044,1816.0,1596.0795058704373
2025-10-08 01:00:00+00:00,0.0,0.005983221032884029,1802.0,1797.750138638759,1802.0,1797.7561218597918
2025-10-08 02:00:00+00:00,0.0,0.006134568864296213,1876.0,1691.8261059319125,1876.0,1691.8322405007768
2025-10-08 03:00:00+00:00,0.0,0.038905972938006544,1807.0,1681.2746476955379,1807.0,1681.3135536684758
2025-10-08 04:00:00+00:00,27.0,28.90289021939806,1718.0,1536.5813790332988,1745.0,1565.484269252697
2025-10-08 05:00:00+00:00,593.0,630.5762694853902,1693.0,1466.0218970045078,2286.0,2096.598166489898
2025-10-08 06:00:00+00:00,1507.0,2031.036178397827,1506.0,1369.4944184227352,3013.0,3400.530596820562
2025-10-08 07:00:00+00:00,2532.0,3077.948835464851,1321.0,1215.7584171114647,3853.0,4293.707252576316
2025-10-08 08:00:00+00:00,3537.0,3274.5038997276856,1249.0,1196.1291787200691,4786.0,4470.633078447755
2025-10-08 09:00:00+00:00,3290.0,3941.6424654572515,1130.0,1016.6578693461707,4420.0,4958.300334803423
2025-10-08 10:00:00+00:00,3119.0,3969.962499517796,1089.0,907.3974498886325,4208.0,4877.359949406428
2025-10-08 11:00:00+00:00,2534.0,3697.268372681239,1039.0,1027.5397566976326,3573.0,4724.808129378871
2025-10-08 12:00:00+00:00,2086.0,2192.660100468067,1071.0,1444.1576295720831,3157.0,3636.8177300401503
2025-10-08 13:00:00+00:00,1605.0,2021.6550791798636,1009.0,1291.7219599759328,2614.0,3313.3770391557964
2025-10-08 14:00:00+00:00,1049.0,1059.3105640005642,1012.0,1209.9740686077841,2061.0,2269.284632608348
2025-10-08 15:00:00+00:00,251.0,237.72213542635978,1008.0,1132.3429063323458,1259.0,1370.0650417587055
2025-10-08 16:00:00+00:00,0.0,1.5336234298107032,1050.0,1191.5906111853608,1050.0,1193.1242346151714
2025-10-08 17:00:00+00:00,0.0,0.013793256621507224,1221.0,1130.3396338082468,1221.0,1130.3534270648684
2025-10-08 18:00:00+00:00,0.0,0.008701560546326547,1311.0,1073.4178669461587,1311.0,1073.426568506705
2025-10-08 19:00:00+00:00,0.0,0.006333906027275945,1330.0,1207.959177544196,1330.0,1207.9655114502234
2025-10-08 20:00:00+00:00,0.0,0.005015799911533991,1254.0,1438.599412232858,1254.0,1438.6044280327694
2025-10-08 21:00:00+00:00,0.0,0.005015799911533991,1244.0,1322.4688454704713,1244.0,1322.4738612703827
2025-10-08 22:00:00+00:00,0.0,0.005015799911533991,1223.0,1164.6115583341655,1223.0,1164.616574134077
2025-10-08 23:00:00+00:00,0.0,0.005015799911533991,1081.0,1083.545886033019,1081.0,1083.5509018329305
2025-10-09 00:00:00+00:00,0.0,0.005654918277929519,1099.0,979.3544326405199,1099.0,979.3600875587979
2025-10-09 01:00:00+00:00,0.0,0.005015799911533991,1099.0,1021.223378588732,1099.0,1021.2283943886436
2025-10-09 02:00:00+00:00,0.0,0.007233878591199473,1084.0,1135.9383773969892,1084.0,1135.9456112755804
2025-10-09 03:00:00+00:00,0.0,0.03381306513171722,1041.0,1159.1442051198658,1041.0,1159.1780181849974
2025-10-09 04:00:00+00:00,37.0,35.518844188312876,1024.0,1113.4818519698554,1061.0,1149.0006961581682
2025-10-09 05:00:00+00:00,1052.0,582.4721141217135,886.0,990.1083120751887,1938.0,1572.5804261969022
