datetime_utc,irradiance_Wm2,windspeed_ms,temperature_C
2025-01-03 17:00:00+00:00,0.0,0.22,10.9
2025-01-03 18:00:00+00:00,0.0,0.4,11.0
2025-01-03 19:00:00+00:00,0.0,0.92,10.2
2025-01-03 20:00:00+00:00,0.0,0.7,9.7
2025-01-03 21:00:00+00:00,0.0,0.6,9.6
2025-01-03 22:00:00+00:00,0.0,0.73,9.4
2025-01-03 23:00:00+00:00,0.0,0.78,9.2
2025-01-04 00:00:00+00:00,0.0,0.6,9.2
2025-01-04 01:00:00+00:00,0.0,0.35,9.9
2025-01-04 02:00:00+00:00,0.0,0.7,8.9
2025-01-04 03:00:00+00:00,0.0,1.07,8.9
2025-01-04 04:00:00+00:00,0.0,0.81,8.5
2025-01-04 05:00:00+00:00,0.0,0.87,8.6
2025-01-04 06:00:00+00:00,2.0,0.83,9.1
2025-01-04 07:00:00+00:00,56.0,0.95,10.6
2025-01-04 08:00:00+00:00,140.0,0.81,11.7
2025-01-04 09:00:00+00:00,269.0,0.75,13.1
2025-01-04 10:00:00+00:00,383.0,0.91,14.1
2025-01-04 11:00:00+00:00,459.0,1.19,14.9
2025-01-04 12:00:00+00:00,424.0,1.62,15.2
2025-01-04 13:00:00+00:00,306.0,1.69,15.2
2025-01-04 14:00:00+00:00,191.0,1.51,14.7
2025-01-04 15:00:00+00:00,56.0,0.99,13.5
2025-01-04 16:00:00+00:00,1.0,0.25,13.2
2025-01-04 17:00:00+00:00,0.0,0.93,12.9
2025-01-04 18:00:00+00:00,0.0,1.87,12.4
2025-01-04 19:00:00+00:00,0.0,1.72,12.1
2025-01-04 20:00:00+00:00,0.0,1.41,11.4
2025-01-04 21:00:00+00:00,0.0,1.25,10.8
2025-01-04 22:00:00+00:00,0.0,1.4,10.1
2025-01-04 23:00:00+00:00,0.0,1.41,9.7
2025-01-05 00:00:00+00:00,0.0,1.6,9.2
2025-01-05 01:00:00+00:00,0.0,1.41,9.8
2025-01-05 02:00:00+00:00,0.0,1.07,9.2
2025-01-05 03:00:00+00:00,0.0,1.25,8.9
2025-01-05 04:00:00+00:00,0.0,1.15,8.4
2025-01-05 05:00:00+00:00,0.0,1.15,8.1
2025-01-05 06:00:00+00:00,2.0,1.3,7.8
2025-01-05 07:00:00+00:00,71.0,1.38,8.6
2025-01-05 08:00:00+00:00,191.0,0.78,10.6
2025-01-05 09:00:00+00:00,345.0,0.63,12.9
2025-01-05 10:00:00+00:00,444.0,1.27,14.1
2025-01-05 11:00:00+00:00,404.0,1.63,14.5
2025-01-05 12:00:00+00:00,357.0,1.98,14.6
2025-01-05 13:00:00+00:00,309.0,1.28,14.8
2025-01-05 14:00:00+00:00,207.0,1.14,14.4
2025-01-05 15:00:00+00:00,83.0,0.81,13.1
2025-01-05 16:00:00+00:00,2.0,0.25,12.0
2025-01-05 17:00:00+00:00,0.0,0.65,11.4
2025-01-05 18:00:00+00:00,0.0,0.68,10.8
2025-01-05 19:00:00+00:00,0.0,0.78,10.6
2025-01-05 20:00:00+00:00,0.0,0.87,10.3
2025-01-05 21:00:00+00:00,0.0,0.68,10.0
2025-01-05 22:00:00+00:00,0.0,0.54,9.8
2025-01-05 23:00:00+00:00,0.0,0.25,9.9
2025-01-06 00:00:00+00:00,0.0,0.22,9.9
2025-01-06 01:00:00+00:00,0.0,0.21,10.4
2025-01-06 02:00:00+00:00,0.0,0.07,10.0
2025-01-06 03:00:00+00:00,0.0,0.35,9.4
2025-01-06 04:00:00+00:00,0.0,0.35,9.1
2025-01-06 05:00:00+00:00,0.0,0.11,9.0
2025-01-06 06:00:00+00:00,2.0,0.11,8.9
2025-01-06 07:00:00+00:00,84.0,0.51,10.8
2025-01-06 08:00:00+00:00,236.0,0.83,12.2
2025-01-06 09:00:00+00:00,368.0,0.85,12.8
2025-01-06 10:00:00+00:00,446.0,1.04,13.4
2025-01-06 11:00:00+00:00,446.0,1.06,13.8
2025-01-06 12:00:00+00:00,414.0,0.9,14.1
2025-01-06 13:00:00+00:00,352.0,1.57,14.9
2025-01-06 14:00:00+00:00,228.0,1.48,14.4
2025-01-06 15:00:00+00:00,87.0,0.76,13.1
2025-01-06 16:00:00+00:00,3.0,0.11,12.4
2025-01-06 17:00:00+00:00,0.0,0.07,12.1
2025-01-06 18:00:00+00:00,0.0,0.4,11.9
2025-01-06 19:00:00+00:00,0.0,0.54,11.6
2025-01-06 20:00:00+00:00,0.0,0.35,11.4
2025-01-06 21:00:00+00:00,0.0,0.11,11.1
2025-01-06 22:00:00+00:00,0.0,0.14,10.9
2025-01-06 23:00:00+00:00,0.0,0.07,10.4
2025-01-07 00:00:00+00:00,0.0,0.07,10.1
2025-01-07 01:00:00+00:00,0.0,0.21,9.7
2025-01-07 02:00:00+00:00,0.0,0.22,9.7
2025-01-07 03:00:00+00:00,0.0,0.4,9.4
2025-01-07 04:00:00+00:00,0.0,0.28,9.4
2025-01-07 05:00:00+00:00,0.0,0.07,9.2
2025-01-07 06:00:00+00:00,2.0,0.14,9.4
2025-01-07 07:00:00+00:00,49.0,0.43,10.4
2025-01-07 08:00:00+00:00,129.0,0.49,11.6
2025-01-07 09:00:00+00:00,226.0,0.21,12.8
2025-01-07 10:00:00+00:00,319.0,0.35,13.6
2025-01-07 11:00:00+00:00,283.0,0.21,14.1
2025-01-07 12:00:00+00:00,307.0,0.61,14.6
2025-01-07 13:00:00+00:00,210.0,0.76,15.0
2025-01-07 14:00:00+00:00,189.0,0.53,14.9
2025-01-07 15:00:00+00:00,57.0,0.11,14.1
2025-01-07 16:00:00+00:00,2.0,0.51,13.4
2025-01-07 17:00:00+00:00,0.0,0.71,13.2
2025-01-07 18:00:00+00:00,0.0,0.83,12.8
2025-01-07 19:00:00+00:00,0.0,0.65,12.1
2025-01-07 20:00:00+00:00,0.0,0.36,11.9
2025-01-07 21:00:00+00:00,0.0,0.3,11.8
2025-01-07 22:00:00+00:00,0.0,0.35,11.4
2025-01-07 23:00:00+00:00,0.0,0.11,11.3
2025-01-08 00:00:00+00:00,0.0,0.6,11.3
2025-01-08 01:00:00+00:00,0.0,0.45,11.6
2025-01-08 02:00:00+00:00,0.0,0.8,11.2
2025-01-08 03:00:00+00:00,0.0,0.47,10.9
2025-01-08 04:00:00+00:00,0.0,0.49,11.5
2025-01-08 05:00:00+00:00,0.0,1.03,11.8
2025-01-08 06:00:00+00:00,2.0,0.85,11.8
2025-01-08 07:00:00+00:00,61.0,0.99,12.5
2025-01-08 08:00:00+00:00,174.0,0.97,14.1
2025-01-08 09:00:00+00:00,326.0,0.9,15.3
2025-01-08 10:00:00+00:00,403.0,1.05,15.9
2025-01-08 11:00:00+00:00,446.0,0.92,16.4
2025-01-08 12:00:00+00:00,413.0,1.42,16.5
2025-01-08 13:00:00+00:00,299.0,1.22,16.3
2025-01-08 14:00:00+00:00,162.0,1.91,15.9
2025-01-08 15:00:00+00:00,83.0,1.6,15.0
2025-01-08 16:00:00+00:00,3.0,1.41,14.3
2025-01-08 17:00:00+00:00,0.0,1.36,14.1
2025-01-08 18:00:00+00:00,0.0,1.22,13.9
2025-01-08 19:00:00+00:00,0.0,1.12,13.6
2025-01-08 20:00:00+00:00,0.0,1.33,12.9
2025-01-08 21:00:00+00:00,0.0,1.19,12.3
2025-01-08 22:00:00+00:00,0.0,0.71,11.6
2025-01-08 23:00:00+00:00,0.0,0.72,11.0
2025-01-09 00:00:00+00:00,0.0,0.82,10.7
2025-01-09 01:00:00+00:00,0.0,0.99,10.7
2025-01-09 02:00:00+00:00,0.0,0.71,10.7
2025-01-09 03:00:00+00:00,0.0,0.57,10.4
2025-01-09 04:00:00+00:00,0.0,0.63,10.0
2025-01-09 05:00:00+00:00,0.0,0.63,10.1
2025-01-09 06:00:00+00:00,2.0,0.58,10.1
2025-01-09 07:00:00+00:00,60.0,0.71,11.3
2025-01-09 08:00:00+00:00,173.0,0.63,12.9
2025-01-09 09:00:00+00:00,349.0,0.49,14.4
2025-01-09 10:00:00+00:00,437.0,0.7,15.0
2025-01-09 11:00:00+00:00,471.0,0.76,15.4
2025-01-09 12:00:00+00:00,446.0,0.85,15.6
2025-01-09 13:00:00+00:00,360.0,1.02,16.5
2025-01-09 14:00:00+00:00,232.0,1.11,16.2
2025-01-09 15:00:00+00:00,93.0,0.71,15.2
2025-01-09 16:00:00+00:00,4.0,0.56,13.9
2025-01-09 17:00:00+00:00,0.0,0.41,13.4
2025-01-09 18:00:00+00:00,0.0,0.18,13.1
2025-01-09 19:00:00+00:00,0.0,0.16,12.6
2025-01-09 20:00:00+00:00,0.0,0.11,12.2
2025-01-09 21:00:00+00:00,0.0,0.0,11.8
2025-01-09 22:00:00+00:00,0.0,0.07,11.4
2025-01-09 23:00:00+00:00,0.0,0.11,10.8
2025-01-10 00:00:00+00:00,0.0,0.07,10.3
2025-01-10 01:00:00+00:00,0.0,0.74,9.9
2025-01-10 02:00:00+00:00,0.0,0.61,9.6
2025-01-10 03:00:00+00:00,0.0,0.78,9.4
2025-01-10 04:00:00+00:00,0.0,0.6,9.6
2025-01-10 05:00:00+00:00,0.0,0.38,9.6
2025-01-10 06:00:00+00:00,2.0,0.27,9.9
2025-01-10 07:00:00+00:00,81.0,0.21,11.3
2025-01-10 08:00:00+00:00,232.0,0.25,12.4
2025-01-10 09:00:00+00:00,361.0,0.5,13.4
2025-01-10 10:00:00+00:00,451.0,1.12,14.4
2025-01-10 11:00:00+00:00,481.0,1.6,15.4
2025-01-10 12:00:00+00:00,457.0,1.98,15.9
2025-01-10 13:00:00+00:00,380.0,3.07,16.6
2025-01-10 14:00:00+00:00,251.0,2.33,16.1
2025-01-10 15:00:00+00:00,98.0,1.64,15.1
2025-01-10 16:00:00+00:00,4.0,1.72,13.9
2025-01-10 17:00:00+00:00,0.0,1.65,13.4
2025-01-10 18:00:00+00:00,0.0,1.18,12.8
2025-01-10 19:00:00+00:00,0.0,1.05,12.6
2025-01-10 20:00:00+00:00,0.0,0.99,12.0
2025-01-10 21:00:00+00:00,0.0,0.78,11.6
2025-01-10 22:00:00+00:00,0.0,0.79,11.4
2025-01-10 23:00:00+00:00,0.0,0.41,11.4
2025-01-11 00:00:00+00:00,0.0,0.74,10.7
2025-01-11 01:00:00+00:00,0.0,0.3,11.3
2025-01-11 02:00:00+00:00,0.0,0.45,10.6
2025-01-11 03:00:00+00:00,0.0,0.4,10.1
2025-01-11 04:00:00+00:00,0.0,0.22,9.9
2025-01-11 05:00:00+00:00,0.0,0.56,9.7
2025-01-11 06:00:00+00:00,2.0,0.4,9.9
2025-01-11 07:00:00+00:00,76.0,0.54,11.4
2025-01-11 08:00:00+00:00,212.0,0.34,12.5
2025-01-11 09:00:00+00:00,318.0,0.49,13.4
2025-01-11 10:00:00+00:00,274.0,0.64,13.6
2025-01-11 11:00:00+00:00,353.0,0.78,14.4
2025-01-11 12:00:00+00:00,407.0,1.29,15.2
2025-01-11 13:00:00+00:00,207.0,2.41,15.6
2025-01-11 14:00:00+00:00,219.0,2.28,15.6
2025-01-11 15:00:00+00:00,82.0,1.66,14.9
2025-01-11 16:00:00+00:00,4.0,1.44,13.9
2025-01-11 17:00:00+00:00,0.0,0.57,13.1
2025-01-11 18:00:00+00:00,0.0,0.36,13.1
2025-01-11 19:00:00+00:00,0.0,0.65,12.5
2025-01-11 20:00:00+00:00,0.0,0.81,11.8
2025-01-11 21:00:00+00:00,0.0,0.74,11.5
2025-01-11 22:00:00+00:00,0.0,0.79,11.4
2025-01-11 23:00:00+00:00,0.0,0.82,11.1
2025-01-12 00:00:00+00:00,0.0,0.81,11.1
2025-01-12 01:00:00+00:00,0.0,0.56,11.7
2025-01-12 02:00:00+00:00,0.0,0.78,11.6
2025-01-12 03:00:00+00:00,0.0,1.1,11.8
2025-01-12 04:00:00+00:00,0.0,0.74,11.5
2025-01-12 05:00:00+00:00,0.0,0.46,11.1
2025-01-12 06:00:00+00:00,2.0,0.39,11.2
2025-01-12 07:00:00+00:00,86.0,0.78,13.0
2025-01-12 08:00:00+00:00,234.0,0.39,14.5
2025-01-12 09:00:00+00:00,366.0,0.34,15.5
2025-01-12 10:00:00+00:00,452.0,0.36,16.4
2025-01-12 11:00:00+00:00,490.0,0.61,16.9
2025-01-12 12:00:00+00:00,464.0,1.01,17.2
2025-01-12 13:00:00+00:00,365.0,2.32,17.4
2025-01-12 14:00:00+00:00,215.0,2.36,16.0
2025-01-12 15:00:00+00:00,83.0,3.18,15.2
2025-01-12 16:00:00+00:00,4.0,0.91,13.5
2025-01-12 17:00:00+00:00,0.0,1.47,12.9
2025-01-12 18:00:00+00:00,0.0,1.28,12.7
2025-01-12 19:00:00+00:00,0.0,2.1,12.1
2025-01-12 20:00:00+00:00,0.0,2.75,11.5
2025-01-12 21:00:00+00:00,0.0,3.22,10.8
2025-01-12 22:00:00+00:00,0.0,2.6,10.2
2025-01-12 23:00:00+00:00,0.0,2.38,10.1
2025-01-13 00:00:00+00:00,0.0,2.69,9.6
2025-01-13 01:00:00+00:00,0.0,3.44,9.0
2025-01-13 02:00:00+00:00,0.0,3.1,8.8
2025-01-13 03:00:00+00:00,0.0,3.54,8.6
2025-01-13 04:00:00+00:00,0.0,4.63,8.2
2025-01-13 05:00:00+00:00,0.0,5.33,8.4
2025-01-13 06:00:00+00:00,1.0,4.78,8.4
2025-01-13 07:00:00+00:00,32.0,2.61,8.9
2025-01-13 08:00:00+00:00,57.0,2.35,9.3
2025-01-13 09:00:00+00:00,77.0,2.48,9.4
2025-01-13 10:00:00+00:00,122.0,2.98,9.8
2025-01-13 11:00:00+00:00,105.0,3.36,9.9
2025-01-13 12:00:00+00:00,87.0,3.86,9.6
2025-01-13 13:00:00+00:00,63.0,4.84,7.4
2025-01-13 14:00:00+00:00,62.0,5.49,7.5
2025-01-13 15:00:00+00:00,39.0,5.31,7.3
2025-01-13 16:00:00+00:00,4.0,4.86,7.0
2025-01-13 17:00:00+00:00,0.0,4.12,7.2
2025-01-13 18:00:00+00:00,0.0,3.27,7.3
2025-01-13 19:00:00+00:00,0.0,2.57,7.2
2025-01-13 20:00:00+00:00,0.0,2.55,6.9
2025-01-13 21:00:00+00:00,0.0,2.22,6.8
2025-01-13 22:00:00+00:00,0.0,2.15,7.1
2025-01-13 23:00:00+00:00,0.0,2.23,7.0
2025-01-14 00:00:00+00:00,0.0,2.4,7.0
2025-01-14 01:00:00+00:00,0.0,1.47,6.3
2025-01-14 02:00:00+00:00,0.0,1.82,6.4
2025-01-14 03:00:00+00:00,0.0,2.72,6.6
2025-01-14 04:00:00+00:00,0.0,3.53,7.1
2025-01-14 05:00:00+00:00,0.0,3.69,7.4
2025-01-14 06:00:00+00:00,1.0,4.11,7.8
2025-01-14 07:00:00+00:00,23.0,4.75,8.4
2025-01-14 08:00:00+00:00,74.0,4.68,8.8
2025-01-14 09:00:00+00:00,88.0,4.74,8.9
2025-01-14 10:00:00+00:00,83.0,5.28,8.6
2025-01-14 11:00:00+00:00,81.0,5.1,8.6
2025-01-14 12:00:00+00:00,98.0,4.94,8.6
2025-01-14 13:00:00+00:00,30.0,5.07,6.3
2025-01-14 14:00:00+00:00,18.0,4.16,5.9
2025-01-14 15:00:00+00:00,19.0,3.86,5.5
2025-01-14 16:00:00+00:00,2.0,3.16,5.6
2025-01-14 17:00:00+00:00,0.0,2.21,5.9
2025-01-14 18:00:00+00:00,0.0,1.3,5.8
2025-01-14 19:00:00+00:00,0.0,1.84,6.2
2025-01-14 20:00:00+00:00,0.0,1.67,6.2
2025-01-14 21:00:00+00:00,0.0,2.36,6.3
2025-01-14 22:00:00+00:00,0.0,2.66,6.1
2025-01-14 23:00:00+00:00,0.0,2.53,5.8
2025-01-15 00:00:00+00:00,0.0,2.85,5.7
2025-01-15 01:00:00+00:00,0.0,3.61,5.9
2025-01-15 02:00:00+00:00,0.0,3.21,5.8
2025-01-15 03:00:00+00:00,0.0,2.53,5.7
2025-01-15 04:00:00+00:00,0.0,1.97,5.5
2025-01-15 05:00:00+00:00,0.0,1.17,5.3
2025-01-15 06:00:00+00:00,2.0,0.81,4.7
2025-01-15 07:00:00+00:00,78.0,0.74,6.2
2025-01-15 08:00:00+00:00,214.0,0.71,7.5
2025-01-15 09:00:00+00:00,340.0,0.4,8.9
2025-01-15 10:00:00+00:00,421.0,0.22,9.9
2025-01-15 11:00:00+00:00,416.0,0.64,10.4
2025-01-15 12:00:00+00:00,346.0,0.65,10.6
2025-01-15 13:00:00+00:00,222.0,0.65,10.2
2025-01-15 14:00:00+00:00,122.0,1.41,9.8
2025-01-15 15:00:00+00:00,47.0,1.5,8.9
2025-01-15 16:00:00+00:00,5.0,1.52,8.1
2025-01-15 17:00:00+00:00,0.0,1.77,7.8
2025-01-15 18:00:00+00:00,0.0,2.58,7.7
2025-01-15 19:00:00+00:00,0.0,3.0,7.6
2025-01-15 20:00:00+00:00,0.0,3.01,7.5
2025-01-15 21:00:00+00:00,0.0,2.93,7.4
2025-01-15 22:00:00+00:00,0.0,2.9,7.6
2025-01-15 23:00:00+00:00,0.0,2.31,7.7
2025-01-16 00:00:00+00:00,0.0,2.12,7.7
2025-01-16 01:00:00+00:00,0.0,2.7,7.3
2025-01-16 02:00:00+00:00,0.0,2.57,7.4
2025-01-16 03:00:00+00:00,0.0,2.4,7.6
2025-01-16 04:00:00+00:00,0.0,2.47,7.7
2025-01-16 05:00:00+00:00,0.0,2.53,7.8
2025-01-16 06:00:00+00:00,1.0,2.28,8.0
2025-01-16 07:00:00+00:00,18.0,2.23,8.4
2025-01-16 08:00:00+00:00,73.0,1.95,9.1
2025-01-16 09:00:00+00:00,114.0,2.11,9.6
2025-01-16 10:00:00+00:00,131.0,2.87,10.0
2025-01-16 11:00:00+00:00,150.0,3.27,10.2
2025-01-16 12:00:00+00:00,167.0,2.74,10.6
2025-01-16 13:00:00+00:00,75.0,2.05,10.3
2025-01-16 14:00:00+00:00,62.0,2.44,10.1
2025-01-16 15:00:00+00:00,33.0,1.86,9.8
2025-01-16 16:00:00+00:00,3.0,2.04,9.4
2025-01-16 17:00:00+00:00,0.0,1.84,9.2
2025-01-16 18:00:00+00:00,0.0,1.1,9.0
2025-01-16 19:00:00+00:00,0.0,0.97,8.4
2025-01-16 20:00:00+00:00,0.0,1.4,7.8
2025-01-16 21:00:00+00:00,0.0,1.3,7.2
2025-01-16 22:00:00+00:00,0.0,1.72,7.1
2025-01-16 23:00:00+00:00,0.0,1.17,6.2
2025-01-17 00:00:00+00:00,0.0,0.76,6.2
2025-01-17 01:00:00+00:00,0.0,0.97,7.2
2025-01-17 02:00:00+00:00,0.0,0.91,7.4
2025-01-17 03:00:00+00:00,0.0,0.9,7.5
2025-01-17 04:00:00+00:00,0.0,0.9,7.2
2025-01-17 05:00:00+00:00,0.0,0.85,7.0
2025-01-17 06:00:00+00:00,3.0,0.76,6.6
2025-01-17 07:00:00+00:00,77.0,0.72,7.8
2025-01-17 08:00:00+00:00,221.0,1.27,9.1
2025-01-17 09:00:00+00:00,310.0,2.14,10.1
2025-01-17 10:00:00+00:00,400.0,1.55,10.9
2025-01-17 11:00:00+00:00,482.0,1.6,11.5
2025-01-17 12:00:00+00:00,488.0,1.84,11.9
2025-01-17 13:00:00+00:00,345.0,2.15,12.0
2025-01-17 14:00:00+00:00,253.0,1.77,11.4
2025-01-17 15:00:00+00:00,101.0,0.86,10.4
2025-01-17 16:00:00+00:00,6.0,0.51,9.1
2025-01-17 17:00:00+00:00,0.0,1.5,8.4
2025-01-17 18:00:00+00:00,0.0,1.35,7.6
2025-01-17 19:00:00+00:00,0.0,1.08,6.5
2025-01-17 20:00:00+00:00,0.0,1.02,6.8
2025-01-17 21:00:00+00:00,0.0,0.81,5.9
2025-01-17 22:00:00+00:00,0.0,1.05,5.4
2025-01-17 23:00:00+00:00,0.0,0.81,4.9
2025-01-18 00:00:00+00:00,0.0,1.11,4.8
2025-01-18 01:00:00+00:00,0.0,0.81,6.3
2025-01-18 02:00:00+00:00,0.0,1.0,6.3
2025-01-18 03:00:00+00:00,0.0,1.0,5.8
2025-01-18 04:00:00+00:00,0.0,0.9,6.1
2025-01-18 05:00:00+00:00,0.0,0.89,5.5
2025-01-18 06:00:00+00:00,3.0,1.14,5.7
2025-01-18 07:00:00+00:00,97.0,1.61,7.3
2025-01-18 08:00:00+00:00,256.0,0.95,9.7
2025-01-18 09:00:00+00:00,395.0,1.05,11.7
2025-01-18 10:00:00+00:00,489.0,0.85,13.1
2025-01-18 11:00:00+00:00,524.0,0.71,14.1
2025-01-18 12:00:00+00:00,499.0,0.73,14.9
2025-01-18 13:00:00+00:00,415.0,0.83,14.8
2025-01-18 14:00:00+00:00,285.0,0.87,14.4
2025-01-18 15:00:00+00:00,127.0,0.68,12.9
2025-01-18 16:00:00+00:00,10.0,1.05,10.7
2025-01-18 17:00:00+00:00,0.0,1.25,9.6
2025-01-18 18:00:00+00:00,0.0,1.5,8.6
2025-01-18 19:00:00+00:00,0.0,1.6,8.1
2025-01-18 20:00:00+00:00,0.0,1.35,7.7
2025-01-18 21:00:00+00:00,0.0,1.3,7.2
2025-01-18 22:00:00+00:00,0.0,1.35,6.8
2025-01-18 23:00:00+00:00,0.0,1.4,6.7
2025-01-19 00:00:00+00:00,0.0,1.51,6.4
2025-01-19 01:00:00+00:00,0.0,1.09,6.9
2025-01-19 02:00:00+00:00,0.0,1.18,6.7
2025-01-19 03:00:00+00:00,0.0,1.22,6.3
2025-01-19 04:00:00+00:00,0.0,1.26,6.2
2025-01-19 05:00:00+00:00,0.0,1.27,5.8
2025-01-19 06:00:00+00:00,4.0,1.36,6.0
2025-01-19 07:00:00+00:00,100.0,1.77,7.8
2025-01-19 08:00:00+00:00,262.0,1.1,10.5
2025-01-19 09:00:00+00:00,402.0,1.01,12.4
2025-01-19 10:00:00+00:00,495.0,1.0,13.8
2025-01-19 11:00:00+00:00,531.0,0.8,14.7
2025-01-19 12:00:00+00:00,506.0,0.66,15.2
2025-01-19 13:00:00+00:00,423.0,0.3,15.6
2025-01-19 14:00:00+00:00,291.0,0.05,15.2
2025-01-19 15:00:00+00:00,131.0,0.05,13.9
2025-01-19 16:00:00+00:00,11.0,0.5,11.8
2025-01-19 17:00:00+00:00,0.0,1.16,10.4
2025-01-19 18:00:00+00:00,0.0,1.47,9.6
2025-01-19 19:00:00+00:00,0.0,1.66,8.9
2025-01-19 20:00:00+00:00,0.0,1.65,8.5
2025-01-19 21:00:00+00:00,0.0,1.62,8.1
2025-01-19 22:00:00+00:00,0.0,1.58,7.8
2025-01-19 23:00:00+00:00,0.0,1.3,7.3
2025-01-20 00:00:00+00:00,0.0,1.51,7.3
2025-01-20 01:00:00+00:00,0.0,1.55,7.8
2025-01-20 02:00:00+00:00,0.0,1.5,7.6
2025-01-20 03:00:00+00:00,0.0,1.4,7.2
2025-01-20 04:00:00+00:00,0.0,1.45,7.1
2025-01-20 05:00:00+00:00,0.0,1.41,7.2
2025-01-20 06:00:00+00:00,3.0,1.12,7.5
2025-01-20 07:00:00+00:00,87.0,1.17,9.1
2025-01-20 08:00:00+00:00,241.0,0.97,11.4
2025-01-20 09:00:00+00:00,386.0,0.61,13.4
2025-01-20 10:00:00+00:00,497.0,1.25,14.6
2025-01-20 11:00:00+00:00,533.0,0.93,15.4
2025-01-20 12:00:00+00:00,443.0,0.88,15.9
2025-01-20 13:00:00+00:00,356.0,0.88,15.9
2025-01-20 14:00:00+00:00,202.0,1.25,15.1
2025-01-20 15:00:00+00:00,78.0,1.68,13.7
2025-01-20 16:00:00+00:00,7.0,1.01,12.1
2025-01-20 17:00:00+00:00,0.0,1.18,10.6
2025-01-20 18:00:00+00:00,0.0,2.42,10.6
2025-01-20 19:00:00+00:00,0.0,1.06,10.4
2025-01-20 20:00:00+00:00,0.0,1.19,10.2
2025-01-20 21:00:00+00:00,0.0,0.75,10.1
2025-01-20 22:00:00+00:00,0.0,1.15,9.6
2025-01-20 23:00:00+00:00,0.0,0.79,9.0
2025-01-21 00:00:00+00:00,0.0,1.51,9.2
2025-01-21 01:00:00+00:00,0.0,1.03,10.1
2025-01-21 02:00:00+00:00,0.0,1.54,9.8
2025-01-21 03:00:00+00:00,0.0,1.38,9.6
2025-01-21 04:00:00+00:00,0.0,1.27,9.3
2025-01-21 05:00:00+00:00,0.0,1.71,9.8
2025-01-21 06:00:00+00:00,3.0,1.56,9.2
2025-01-21 07:00:00+00:00,94.0,1.69,9.9
2025-01-21 08:00:00+00:00,250.0,0.79,11.9
2025-01-21 09:00:00+00:00,398.0,0.99,13.1
2025-01-21 10:00:00+00:00,477.0,1.9,14.1
2025-01-21 11:00:00+00:00,447.0,2.47,14.6
2025-01-21 12:00:00+00:00,370.0,2.11,14.6
2025-01-21 13:00:00+00:00,249.0,1.97,14.6
2025-01-21 14:00:00+00:00,212.0,0.87,14.5
2025-01-21 15:00:00+00:00,118.0,0.67,13.8
2025-01-21 16:00:00+00:00,12.0,0.55,12.1
2025-01-21 17:00:00+00:00,0.0,0.54,11.3
2025-01-21 18:00:00+00:00,0.0,0.34,10.6
2025-01-21 19:00:00+00:00,0.0,0.18,9.8
2025-01-21 20:00:00+00:00,0.0,0.05,9.1
2025-01-21 21:00:00+00:00,0.0,0.32,8.0
2025-01-21 22:00:00+00:00,0.0,0.43,7.1
2025-01-21 23:00:00+00:00,0.0,0.42,6.7
2025-01-22 00:00:00+00:00,0.0,0.35,6.6
2025-01-22 01:00:00+00:00,0.0,0.54,8.8
2025-01-22 02:00:00+00:00,0.0,0.25,8.2
2025-01-22 03:00:00+00:00,0.0,0.22,8.1
2025-01-22 04:00:00+00:00,0.0,0.25,7.9
2025-01-22 05:00:00+00:00,0.0,0.21,7.6
2025-01-22 06:00:00+00:00,4.0,0.43,7.4
2025-01-22 07:00:00+00:00,86.0,0.49,8.5
2025-01-22 08:00:00+00:00,224.0,0.43,10.6
2025-01-22 09:00:00+00:00,364.0,1.08,11.7
2025-01-22 10:00:00+00:00,441.0,1.76,12.9
2025-01-22 11:00:00+00:00,462.0,2.25,13.8
2025-01-22 12:00:00+00:00,442.0,2.45,14.4
2025-01-22 13:00:00+00:00,383.0,1.54,15.6
2025-01-22 14:00:00+00:00,275.0,1.46,15.5
2025-01-22 15:00:00+00:00,130.0,1.39,14.5
2025-01-22 16:00:00+00:00,14.0,0.38,12.9
2025-01-22 17:00:00+00:00,0.0,0.2,11.9
2025-01-22 18:00:00+00:00,0.0,0.35,10.9
2025-01-22 19:00:00+00:00,0.0,0.67,10.1
2025-01-22 20:00:00+00:00,0.0,0.68,9.4
2025-01-22 21:00:00+00:00,0.0,0.38,9.1
2025-01-22 22:00:00+00:00,0.0,0.47,8.8
2025-01-22 23:00:00+00:00,0.0,0.18,8.6
2025-01-23 00:00:00+00:00,0.0,0.18,8.2
2025-01-23 01:00:00+00:00,0.0,0.15,9.8
2025-01-23 02:00:00+00:00,0.0,0.16,9.1
2025-01-23 03:00:00+00:00,0.0,0.28,8.3
2025-01-23 04:00:00+00:00,0.0,0.21,8.0
2025-01-23 05:00:00+00:00,0.0,0.07,8.0
2025-01-23 06:00:00+00:00,4.0,0.11,8.0
2025-01-23 07:00:00+00:00,96.0,0.28,9.8
2025-01-23 08:00:00+00:00,249.0,0.21,11.1
2025-01-23 09:00:00+00:00,390.0,0.61,12.1
2025-01-23 10:00:00+00:00,485.0,0.9,13.0
2025-01-23 11:00:00+00:00,528.0,1.26,13.7
2025-01-23 12:00:00+00:00,505.0,1.41,14.1
2025-01-23 13:00:00+00:00,423.0,1.68,14.8
2025-01-23 14:00:00+00:00,299.0,1.4,14.6
2025-01-23 15:00:00+00:00,139.0,0.79,13.8
2025-01-23 16:00:00+00:00,14.0,1.01,12.4
2025-01-23 17:00:00+00:00,0.0,0.9,11.9
